VenueCode,TemplateName,SectionCode,Section,Priority,StatusCode,Color,Justification,SectionType,Shape,Coordinates
1459,OLDSOUTHCHURCH1,P039,PEW 39,62,H,BLUE,LEFT,,RECT,"260,427,300,440"
1459,OLDSOUTHCHURCH1,P040,PEW 40,61,H,BLUE,LEFT,,RECT,"191,428,230,441"
1459,OLDSOUTHCHURCH1,P041,PEW 41,80,H,GREEN,LEFT,,RECT,"259,446,302,460"
1459,OLDSOUTHCHURCH1,P042,PEW 42,79,H,GREEN,LEFT,,RECT,"190,449,230,462"
1459,OLDSOUTHCHURCH1,P043,PEW 43,84,A,GREEN,LEFT,,RECT,"260,468,301,479"
1459,OLDSOUTHCHURCH1,P044,PEW 44,83,A,GREEN,LEFT,,RECT,"190,467,230,480"
1459,OLDSOUTHCHURCH1,P047,PEW 47,88,A,GREEN,LEFT,,RECT,"260,487,301,499"
1459,OLDSOUTHCHURCH1,P048,PEW 48,87,A,GREEN,LEFT,,RECT,"189,490,230,500"
1459,OLDSOUTHCHURCH1,P049,PEW 49,89,A,GREEN,LEFT,,RECT,"147,488,186,501"
1459,OLDSOUTHCHURCH1,P051,PEW 51,85,A,GREEN,LEFT,,RECT,"147,468,186,482"
1459,OLDSOUTHCHURCH1,P052,PEW 52,81,A,GREEN,LEFT,,RECT,"148,448,186,462"
1459,OLDSOUTHCHURCH1,P053,PEW 53,63,H,BLUE,LEFT,,RECT,"149,431,185,440"
1459,OLDSOUTHCHURCH1,P054,PEW 54,59,H,BLUE,LEFT,,RECT,"148,407,186,421"
1459,OLDSOUTHCHURCH1,P055,PEW 55,55,A,BLUE,LEFT,,RECT,"147,387,186,400"
1459,OLDSOUTHCHURCH1,P056,PEW 56,51,A,BLUE,LEFT,,RECT,"147,366,186,379"
1459,OLDSOUTHCHURCH1,P057,PEW 57,47,A,BLUE,LEFT,,RECT,"147,346,187,360"
1459,OLDSOUTHCHURCH1,P058,PEW 58,43,A,BLUE,LEFT,,RECT,"146,325,185,338"
1459,OLDSOUTHCHURCH1,P059,PEW 59,39,A,BLUE,LEFT,,RECT,"148,307,184,318"
1459,OLDSOUTHCHURCH1,P060,PEW 60,35,A,BLUE,LEFT,,RECT,"147,285,187,299"
1459,OLDSOUTHCHURCH1,P061,PEW 61,31,H,BLUE,LEFT,,RECT,"148,265,186,277"
1459,OLDSOUTHCHURCH1,P062,PEW 62,27,H,BLUE,LEFT,,RECT,"147,244,187,259"
1459,OLDSOUTHCHURCH1,P063,PEW 63,23,A,BLUE,LEFT,,RECT,"148,225,187,238"
1459,OLDSOUTHCHURCH1,P064,PEW 64,19,A,BLUE,LEFT,,RECT,"149,203,185,217"
1459,OLDSOUTHCHURCH1,P065,PEW 65,15,H,BLUE,LEFT,,RECT,"148,182,187,195"
1459,OLDSOUTHCHURCH1,P066,PEW 66,11,A,GOLD,LEFT,,RECT,"147,161,187,176"
1459,OLDSOUTHCHURCH1,P067,PEW 67,7,A,GOLD,LEFT,,RECT,"147,142,185,155"
1459,OLDSOUTHCHURCH1,P068,PEW 68,3,H,GOLD,LEFT,,RECT,"147,120,185,133"
1459,OLDSOUTHCHURCH1,P072,PEW 72,105,A,GREEN,LEFT,,RECT,"51,223,66,256"
1459,OLDSOUTHCHURCH1,P077,PEW 77,112,A,GREEN,LEFT,,RECT,"32,123,46,164"
1459,OLDSOUTHCHURCH1,P078,PEW 78,107,A,GREEN,LEFT,,RECT,"51,123,66,162"
1459,OLDSOUTHCHURCH1,P079,PEW 79,101,A,GREEN,LEFT,,RECT,"71,123,86,163"
1459,OLDSOUTHCHURCH1,P080,PEW 80,95,A,GREEN,LEFT,,RECT,"92,124,107,161"
1459,OLDSOUTHCHURCH1,P081,PEW 81,91,A,GREEN,LEFT,,RECT,"92,168,106,207"
1459,OLDSOUTHCHURCH1,P082,PEW 82,97,A,GREEN,LEFT,,RECT,"71,169,85,206"
1459,OLDSOUTHCHURCH1,P083,PEW 83,103,A,GREEN,LEFT,,RECT,"51,168,65,208"
1459,OLDSOUTHCHURCH1,P084,PEW 84,109,A,GREEN,LEFT,,RECT,"31,170,46,207"
1459,OLDSOUTHCHURCH1,P087,PEW 87,99,A,GREEN,LEFT,,RECT,"72,222,86,258"
1459,OLDSOUTHCHURCH1,P088,PEW 88,93,A,GREEN,LEFT,,RECT,"92,223,105,258"
1459,OLDSOUTHCHURCH1,P089,PEW 89,90,A,GREEN,LEFT,,RECT,"304,488,344,500"
1459,OLDSOUTHCHURCH1,P091,PEW 91,86,A,GREEN,LEFT,,RECT,"304,467,343,480"
1459,OLDSOUTHCHURCH1,P092,PEW 92,82,A,GREEN,LEFT,,RECT,"305,448,343,459"
1459,OLDSOUTHCHURCH1,P093,PEW 93,64,H,BLUE,LEFT,,RECT,"305,428,343,440"
1459,OLDSOUTHCHURCH1,P094,PEW 94,60,H,BLUE,LEFT,,RECT,"304,407,344,420"
1459,OLDSOUTHCHURCH1,P095,PEW 95,56,A,BLUE,LEFT,,RECT,"306,388,344,398"
1459,OLDSOUTHCHURCH1,P096,PEW 96,52,A,BLUE,LEFT,,RECT,"305,366,344,379"
1459,OLDSOUTHCHURCH1,P097,PEW 97,48,A,BLUE,LEFT,,RECT,"303,345,344,359"
1459,OLDSOUTHCHURCH1,P098,PEW 98,44,A,BLUE,LEFT,,RECT,"303,325,343,339"
1459,OLDSOUTHCHURCH1,P099,PEW 99,40,A,BLUE,LEFT,,RECT,"303,304,343,317"
1459,OLDSOUTHCHURCH1,P100,PEW 100,36,A,BLUE,LEFT,,RECT,"305,285,342,296"
1459,OLDSOUTHCHURCH1,P101,PEW 101,32,H,BLUE,LEFT,,RECT,"305,265,343,278"
1459,OLDSOUTHCHURCH1,P102,PEW 102,28,H,BLUE,LEFT,,RECT,"306,242,343,256"
1459,OLDSOUTHCHURCH1,P103,PEW 103,24,A,BLUE,LEFT,,RECT,"306,224,345,237"
1459,OLDSOUTHCHURCH1,P104,PEW 104,20,A,BLUE,LEFT,,RECT,"304,203,343,216"
1459,OLDSOUTHCHURCH1,P105,PEW 105,16,H,BLUE,LEFT,,RECT,"304,181,344,194"
1459,OLDSOUTHCHURCH1,P106,PEW 106,12,A,GOLD,LEFT,,RECT,"305,162,343,175"
1459,OLDSOUTHCHURCH1,P107,PEW 107,8,A,GOLD,LEFT,,RECT,"306,141,346,156"
1459,OLDSOUTHCHURCH1,P108,PEW 108,4,H,GOLD,LEFT,,RECT,"306,121,344,135"
1459,OLDSOUTHCHURCH1,P117,PEW 117,113,A,GREEN,LEFT,,RECT,"441,121,453,160"
1459,OLDSOUTHCHURCH1,P118,PEW 118,108,A,GREEN,LEFT,,RECT,"420,121,433,161"
1459,OLDSOUTHCHURCH1,P119,PEW 119,102,A,GREEN,LEFT,,RECT,"400,121,413,161"
1459,OLDSOUTHCHURCH1,P120,PEW 120,96,A,GREEN,LEFT,,RECT,"380,121,392,162"
1459,OLDSOUTHCHURCH1,P121,PEW 121,92,A,GREEN,LEFT,,RECT,"378,167,393,205"
1459,OLDSOUTHCHURCH1,P122,PEW 122,98,A,GREEN,LEFT,,RECT,"399,167,414,205"
1459,OLDSOUTHCHURCH1,P123,PEW 123,104,A,GREEN,LEFT,,RECT,"422,167,433,205"
1459,OLDSOUTHCHURCH1,P124,PEW 124,110,A,GREEN,LEFT,,RECT,"440,167,454,204"
1459,OLDSOUTHCHURCH1,P125,PEW 125,111,A,GREEN,LEFT,,RECT,"441,223,454,259"
1459,OLDSOUTHCHURCH1,P126,PEW 126,106,A,GREEN,LEFT,,RECT,"419,224,432,260"
1459,OLDSOUTHCHURCH1,P127,PEW 127,100,A,GREEN,LEFT,,RECT,"398,225,413,260"
1459,OLDSOUTHCHURCH1,P128,PEW 128,94,A,GREEN,LEFT,,RECT,"378,224,392,261"
1459,OLDSOUTHCHURCH1,P129,PEW 129,119,A,GREEN,LEFT,,RECT,"418,690,430,740"
1459,OLDSOUTHCHURCH1,P130,PEW 130,115,A,GREEN,LEFT,,RECT,"397,692,410,740"
1459,OLDSOUTHCHURCH1,P131,PEW 131,70,A,BLUE,LEFT,,RECT,"377,690,389,741"
1459,OLDSOUTHCHURCH1,P132,PEW 132,67,H,BLUE,LEFT,,RECT,"375,636,388,676"
1459,OLDSOUTHCHURCH1,P133,PEW 133,73,A,BLUE,LEFT,,RECT,"395,637,409,675"
1459,OLDSOUTHCHURCH1,P134,PEW 134,77,A,BLUE,LEFT,,RECT,"416,636,429,677"
1459,OLDSOUTHCHURCH1,P135,PEW 135,78,A,BLUE,LEFT,,RECT,"416,593,429,630"
1459,OLDSOUTHCHURCH1,P136,PEW 136,74,A,BLUE,LEFT,,RECT,"395,593,408,630"
1459,OLDSOUTHCHURCH1,P137,PEW 137,68,H,BLUE,LEFT,,RECT,"375,592,387,630"
1459,OLDSOUTHCHURCH1,P138,PEW 138,117,A,GREEN,LEFT,,RECT,"377,549,389,584"
1459,OLDSOUTHCHURCH1,P139,PEW 139,121,A,GREEN,LEFT,,RECT,"396,550,410,584"
1459,OLDSOUTHCHURCH1,P140,PEW 140,123,A,GREEN,LEFT,,RECT,"416,548,429,585"
1459,OLDSOUTHCHURCH1,P141,PEW 141,125,A,GREEN,LEFT,,RECT,"437,550,450,584"
1459,OLDSOUTHCHURCH1,P142,PEW 142,118,A,GREEN,LEFT,,RECT,"65,691,80,739"
1459,OLDSOUTHCHURCH1,P143,PEW 143,114,A,GREEN,LEFT,,RECT,"85,691,98,738"
1459,OLDSOUTHCHURCH1,P144,PEW 144,69,A,BLUE,LEFT,,RECT,"106,692,120,740"
1459,OLDSOUTHCHURCH1,P145,PEW 145,65,H,BLUE,LEFT,,RECT,"104,638,117,678"
1459,OLDSOUTHCHURCH1,P146,PEW 146,71,A,BLUE,LEFT,,RECT,"83,639,98,678"
1459,OLDSOUTHCHURCH1,P147,PEW 147,75,A,BLUE,LEFT,,RECT,"65,641,79,679"
1459,OLDSOUTHCHURCH1,P148,PEW 148,76,A,BLUE,LEFT,,RECT,"64,595,79,633"
1459,OLDSOUTHCHURCH1,P149,PEW 149,72,A,BLUE,LEFT,,RECT,"84,596,98,634"
1459,OLDSOUTHCHURCH1,P150,PEW 150,66,H,BLUE,LEFT,,RECT,"105,595,118,633"
1459,OLDSOUTHCHURCH1,P151,PEW 151,116,A,GREEN,LEFT,,RECT,"104,548,118,585"
1459,OLDSOUTHCHURCH1,P152,PEW 152,120,A,GREEN,LEFT,,RECT,"85,549,97,584"
1459,OLDSOUTHCHURCH1,P153,PEW 153,122,A,GREEN,LEFT,,RECT,"65,549,78,585"
1459,OLDSOUTHCHURCH1,P154,PEW 154,124,A,GREEN,LEFT,,RECT,"44,549,57,585"
