VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort,Image
1953,CULLENTHEATER1,SECEE,H,10,771,A,0,4,10
1953,CULLENTHEATER1,SECEE,H,11,773,A,0,4,11
1953,CULLENTHEATER1,SECEE,H,12,775,A,0,4,12
1953,CULLENTHEATER1,SECEE,H,13,777,A,0,4,13
1953,CULLENTHEATER1,SECEE,H,14,779,A,1,4,14
1953,CULLENTHEATER1,SECEE,J,1,828,A,1,5,1
1953,CULLENTHEATER1,SECEE,J,2,826,A,0,5,2
1953,CULLENTHEATER1,SECEE,J,3,824,A,0,5,3
1953,CULLENTHEATER1,SECEE,J,4,822,A,0,5,4
1953,CULLENTHEATER1,SECEE,J,5,820,A,0,5,5
1953,CULLENTHEATER1,SECEE,J,6,818,A,0,5,6
1953,CULLENTHEATER1,SECEE,J,7,816,A,0,5,7
1953,CULLENTHEATER1,SECEE,J,8,817,A,0,5,8
1953,CULLENTHEATER1,SECEE,J,9,819,A,0,5,9
1953,CULLENTHEATER1,SECEE,J,10,821,A,0,5,10
1953,CULLENTHEATER1,SECEE,J,11,823,A,0,5,11
1953,CULLENTHEATER1,SECEE,J,12,825,A,0,5,12
1953,CULLENTHEATER1,SECEE,J,13,827,A,0,5,13
1953,CULLENTHEATER1,SECEE,J,14,829,A,1,5,14
1953,CULLENTHEATER1,SECEE,K,1,876,A,1,7,1
1953,CULLENTHEATER1,SECEE,K,2,874,A,0,7,2
1953,CULLENTHEATER1,SECEE,K,3,872,A,0,7,3
1953,CULLENTHEATER1,SECEE,K,4,870,A,0,7,4
1953,CULLENTHEATER1,SECEE,K,5,868,A,0,7,5
1953,CULLENTHEATER1,SECEE,K,6,866,A,0,7,6
1953,CULLENTHEATER1,SECEE,K,7,864,A,0,7,7
1953,CULLENTHEATER1,SECEE,K,8,865,A,0,7,8
1953,CULLENTHEATER1,SECEE,K,9,867,A,0,7,9
1953,CULLENTHEATER1,SECEE,K,10,869,A,0,7,10
1953,CULLENTHEATER1,SECEE,K,11,871,A,0,7,11
1953,CULLENTHEATER1,SECEE,K,12,873,A,0,7,12
1953,CULLENTHEATER1,SECEE,K,13,875,A,0,7,13
1953,CULLENTHEATER1,SECEE,K,14,877,A,1,7,14
1953,CULLENTHEATER1,SECEE,L,1,890,A,1,8,1
1953,CULLENTHEATER1,SECEE,L,2,888,A,0,8,2
1953,CULLENTHEATER1,SECEE,L,3,886,A,0,8,3
1953,CULLENTHEATER1,SECEE,L,4,884,A,0,8,4
1953,CULLENTHEATER1,SECEE,L,5,882,A,0,8,5
1953,CULLENTHEATER1,SECEE,L,6,880,A,0,8,6
1953,CULLENTHEATER1,SECEE,L,7,878,A,0,8,7
1953,CULLENTHEATER1,SECEE,L,8,879,A,0,8,8
1953,CULLENTHEATER1,SECEE,L,9,881,A,0,8,9
1953,CULLENTHEATER1,SECEE,L,10,883,A,0,8,10
1953,CULLENTHEATER1,SECEE,L,11,885,A,0,8,11
1953,CULLENTHEATER1,SECEE,L,12,887,A,0,8,12
1953,CULLENTHEATER1,SECEE,L,13,889,A,0,8,13
1953,CULLENTHEATER1,SECEE,L,14,891,A,1,8,14
1953,CULLENTHEATER1,SECEE,M,1,924,A,1,9,1
1953,CULLENTHEATER1,SECEE,M,2,922,A,0,9,2
1953,CULLENTHEATER1,SECEE,M,3,920,A,0,9,3
1953,CULLENTHEATER1,SECEE,M,4,918,A,0,9,4
1953,CULLENTHEATER1,SECEE,M,5,916,A,0,9,5
1953,CULLENTHEATER1,SECEE,M,6,914,A,0,9,6
1953,CULLENTHEATER1,SECEE,M,7,912,A,0,9,7
1953,CULLENTHEATER1,SECEE,M,8,913,A,0,9,8
1953,CULLENTHEATER1,SECEE,M,9,915,A,0,9,9
1953,CULLENTHEATER1,SECEE,M,10,917,A,0,9,10
1953,CULLENTHEATER1,SECEE,M,11,919,A,0,9,11
1953,CULLENTHEATER1,SECEE,M,12,921,A,0,9,12
1953,CULLENTHEATER1,SECEE,M,13,923,A,0,9,13
1953,CULLENTHEATER1,SECEE,M,14,925,A,1,9,14
1953,CULLENTHEATER1,SECEE,N,1,958,A,1,10,1
1953,CULLENTHEATER1,SECEE,N,2,956,A,0,10,2
1953,CULLENTHEATER1,SECEE,N,3,954,A,0,10,3
1953,CULLENTHEATER1,SECEE,N,4,952,A,0,10,4
1953,CULLENTHEATER1,SECEE,N,5,950,A,0,10,5
1953,CULLENTHEATER1,SECEE,N,6,948,A,0,10,6
1953,CULLENTHEATER1,SECEE,N,7,946,A,0,10,7
1953,CULLENTHEATER1,SECEE,N,8,947,A,0,10,8
1953,CULLENTHEATER1,SECEE,N,9,949,A,0,10,9
1953,CULLENTHEATER1,SECEE,N,10,951,A,0,10,10
1953,CULLENTHEATER1,SECEE,N,11,953,A,0,10,11
1953,CULLENTHEATER1,SECEE,N,12,955,A,0,10,12
1953,CULLENTHEATER1,SECEE,N,13,957,A,0,10,13
1953,CULLENTHEATER1,SECEE,N,14,959,A,1,10,14
1953,CULLENTHEATER1,SECEE,O,1,992,A,1,11,1
1953,CULLENTHEATER1,SECEE,O,2,990,A,0,11,2
1953,CULLENTHEATER1,SECEE,O,3,988,A,0,11,3
1953,CULLENTHEATER1,SECEE,O,4,986,A,0,11,4
1953,CULLENTHEATER1,SECEE,O,5,984,A,0,11,5
1953,CULLENTHEATER1,SECEE,O,6,982,A,0,11,6
1953,CULLENTHEATER1,SECEE,O,7,980,A,0,11,7
1953,CULLENTHEATER1,SECEE,O,8,981,A,0,11,8
1953,CULLENTHEATER1,SECEE,O,9,983,A,0,11,9
1953,CULLENTHEATER1,SECEE,O,10,985,A,0,11,10
1953,CULLENTHEATER1,SECEE,O,11,987,A,0,11,11
1953,CULLENTHEATER1,SECEE,O,12,989,A,0,11,12
1953,CULLENTHEATER1,SECEE,O,13,991,A,0,11,13
1953,CULLENTHEATER1,SECEE,O,14,993,A,1,11,14
1953,CULLENTHEATER1,SECEE,P,1,1022,A,1,12,1
1953,CULLENTHEATER1,SECEE,P,2,1020,A,0,12,2
1953,CULLENTHEATER1,SECEE,P,3,1018,A,0,12,3
1953,CULLENTHEATER1,SECEE,P,4,1016,A,0,12,4
1953,CULLENTHEATER1,SECEE,P,5,1014,A,0,12,5
1953,CULLENTHEATER1,SECEE,P,6,1012,A,0,12,6
1953,CULLENTHEATER1,SECEE,P,7,1010,A,0,12,7
1953,CULLENTHEATER1,SECEE,P,8,1011,A,0,12,8
1953,CULLENTHEATER1,SECEE,P,9,1013,A,0,12,9
1953,CULLENTHEATER1,SECEE,P,10,1015,A,0,12,10
1953,CULLENTHEATER1,SECEE,P,11,1017,A,0,12,11
1953,CULLENTHEATER1,SECEE,P,12,1019,A,0,12,12
1953,CULLENTHEATER1,SECEE,P,13,1021,A,0,12,13
1953,CULLENTHEATER1,SECEE,P,14,1023,A,1,12,14
1953,CULLENTHEATER1,SECEE,Q,1,1048,A,1,13,1
1953,CULLENTHEATER1,SECEE,Q,2,1046,A,0,13,2
1953,CULLENTHEATER1,SECEE,Q,3,1044,A,0,13,3
1953,CULLENTHEATER1,SECEE,Q,4,1042,A,0,13,4
1953,CULLENTHEATER1,SECEE,Q,5,1040,A,0,13,5
1953,CULLENTHEATER1,SECEE,Q,6,1038,A,0,13,6
1953,CULLENTHEATER1,SECEE,Q,7,1036,A,0,13,7
1953,CULLENTHEATER1,SECEE,Q,8,1037,A,0,13,8
1953,CULLENTHEATER1,SECEE,Q,9,1039,A,0,13,9
1953,CULLENTHEATER1,SECEE,Q,10,1041,A,0,13,10
1953,CULLENTHEATER1,SECEE,Q,11,1043,A,0,13,11
1953,CULLENTHEATER1,SECEE,Q,12,1045,A,0,13,12
1953,CULLENTHEATER1,SECEE,Q,13,1047,A,0,13,13
1953,CULLENTHEATER1,SECEE,Q,14,1049,A,1,13,14
1953,CULLENTHEATER1,SECFF,A,1,853,A,1,1,5
1953,CULLENTHEATER1,SECFF,A,2,855,A,0,1,6
1953,CULLENTHEATER1,SECFF,A,3,857,A,0,1,7
1953,CULLENTHEATER1,SECFF,A,4,859,A,0,1,8
1953,CULLENTHEATER1,SECFF,A,5,861,A,0,1,9
1953,CULLENTHEATER1,SECFF,A,6,863,A,1,1,10
1953,CULLENTHEATER1,SECFF,B,1,803,A,1,2,5
1953,CULLENTHEATER1,SECFF,B,2,805,A,0,2,6
1953,CULLENTHEATER1,SECFF,B,3,807,A,0,2,7
1953,CULLENTHEATER1,SECFF,B,4,809,A,0,2,8
1953,CULLENTHEATER1,SECFF,B,5,811,A,0,2,9
1953,CULLENTHEATER1,SECFF,B,6,813,A,0,2,10
1953,CULLENTHEATER1,SECFF,B,7,815,A,1,2,11
1953,CULLENTHEATER1,SECFF,C,1,717,A,1,3,5
1953,CULLENTHEATER1,SECFF,C,2,719,A,0,3,6
1953,CULLENTHEATER1,SECFF,C,3,721,A,0,3,7
1953,CULLENTHEATER1,SECFF,C,4,723,A,0,3,8
1953,CULLENTHEATER1,SECFF,C,5,725,A,0,3,9
1953,CULLENTHEATER1,SECFF,C,6,727,A,0,3,10
1953,CULLENTHEATER1,SECFF,C,7,729,A,1,3,11
1953,CULLENTHEATER1,SECFF,D,1,671,A,1,4,5
1953,CULLENTHEATER1,SECFF,D,2,673,A,0,4,6
1953,CULLENTHEATER1,SECFF,D,3,675,A,0,4,7
1953,CULLENTHEATER1,SECFF,D,4,677,A,0,4,8
1953,CULLENTHEATER1,SECFF,D,5,679,A,0,4,9
1953,CULLENTHEATER1,SECFF,D,6,681,A,0,4,10
1953,CULLENTHEATER1,SECFF,D,7,683,A,1,4,11
1953,CULLENTHEATER1,SECFF,E,1,654,A,1,5,1
1953,CULLENTHEATER1,SECFF,E,2,656,A,0,5,2
1953,CULLENTHEATER1,SECFF,E,3,658,A,0,5,3
1953,CULLENTHEATER1,SECFF,E,4,660,A,0,5,4
1953,CULLENTHEATER1,SECFF,E,5,662,A,1,5,5
1953,CULLENTHEATER1,SECFF,F,1,699,A,1,6,1
1953,CULLENTHEATER1,SECFF,F,2,701,A,0,6,2
1953,CULLENTHEATER1,SECFF,F,3,703,A,0,6,3
1953,CULLENTHEATER1,SECFF,F,4,705,A,0,6,4
1953,CULLENTHEATER1,SECFF,F,5,707,A,0,6,5
1953,CULLENTHEATER1,SECFF,F,6,709,A,1,6,6
1953,CULLENTHEATER1,SECFF,G,1,745,A,1,7,1
1953,CULLENTHEATER1,SECFF,G,2,747,A,0,7,2
1953,CULLENTHEATER1,SECFF,G,3,749,A,0,7,3
1953,CULLENTHEATER1,SECFF,G,4,751,A,0,7,4
1953,CULLENTHEATER1,SECFF,G,5,753,A,0,7,5
1953,CULLENTHEATER1,SECFF,G,6,755,A,0,7,6
1953,CULLENTHEATER1,SECFF,G,7,757,A,0,7,7
1953,CULLENTHEATER1,SECFF,G,8,759,A,0,7,8
1953,CULLENTHEATER1,SECFF,G,9,761,A,0,7,9
1953,CULLENTHEATER1,SECFF,G,10,763,A,0,7,10
1953,CULLENTHEATER1,SECFF,G,11,765,A,1,7,11
1953,CULLENTHEATER1,SECFF,H,1,781,A,1,8,1
1953,CULLENTHEATER1,SECFF,H,2,783,A,0,8,2
1953,CULLENTHEATER1,SECFF,H,3,785,A,0,8,3
1953,CULLENTHEATER1,SECFF,H,4,787,A,0,8,4
1953,CULLENTHEATER1,SECFF,H,5,789,A,0,8,5
1953,CULLENTHEATER1,SECFF,H,6,791,A,0,8,6
1953,CULLENTHEATER1,SECFF,H,7,793,A,0,8,7
1953,CULLENTHEATER1,SECFF,H,8,795,A,0,8,8
1953,CULLENTHEATER1,SECFF,H,9,797,A,0,8,9
1953,CULLENTHEATER1,SECFF,H,10,799,A,0,8,10
1953,CULLENTHEATER1,SECFF,H,11,801,A,1,8,11
1953,CULLENTHEATER1,SECFF,J,1,831,A,1,9,1
1953,CULLENTHEATER1,SECFF,J,2,833,A,0,9,2
1953,CULLENTHEATER1,SECFF,J,3,835,A,0,9,3
1953,CULLENTHEATER1,SECFF,J,4,837,A,0,9,4
1953,CULLENTHEATER1,SECFF,J,5,839,A,0,9,5
1953,CULLENTHEATER1,SECFF,J,6,841,A,0,9,6
1953,CULLENTHEATER1,SECFF,J,7,843,A,0,9,7
1953,CULLENTHEATER1,SECFF,J,8,845,A,0,9,8
1953,CULLENTHEATER1,SECFF,J,9,847,A,0,9,9
1953,CULLENTHEATER1,SECFF,J,10,849,A,0,9,10
1953,CULLENTHEATER1,SECFF,J,11,851,A,1,9,11
1953,CULLENTHEATER1,SECFF,L,1,893,A,1,12,1
1953,CULLENTHEATER1,SECFF,L,2,895,A,0,12,2
1953,CULLENTHEATER1,SECFF,L,3,897,A,0,12,3
1953,CULLENTHEATER1,SECFF,L,4,899,A,0,12,4
1953,CULLENTHEATER1,SECFF,L,5,901,A,0,12,5
1953,CULLENTHEATER1,SECFF,L,6,903,A,0,12,6
1953,CULLENTHEATER1,SECFF,L,7,905,A,0,12,7
1953,CULLENTHEATER1,SECFF,L,8,907,A,0,12,8
1953,CULLENTHEATER1,SECFF,L,9,909,A,0,12,9
1953,CULLENTHEATER1,SECFF,L,10,911,A,1,12,10
1953,CULLENTHEATER1,SECFF,M,1,927,A,1,13,1
1953,CULLENTHEATER1,SECFF,M,2,929,A,0,13,2
1953,CULLENTHEATER1,SECFF,M,3,931,A,0,13,3
1953,CULLENTHEATER1,SECFF,M,4,933,A,0,13,4
1953,CULLENTHEATER1,SECFF,M,5,935,A,0,13,5
1953,CULLENTHEATER1,SECFF,M,6,937,A,0,13,6
1953,CULLENTHEATER1,SECFF,M,7,939,A,0,13,7
1953,CULLENTHEATER1,SECFF,M,8,941,A,0,13,8
1953,CULLENTHEATER1,SECFF,M,9,943,A,0,13,9
1953,CULLENTHEATER1,SECFF,M,10,945,A,1,13,10
1953,CULLENTHEATER1,SECFF,N,1,961,A,1,14,1
1953,CULLENTHEATER1,SECFF,N,2,963,A,0,14,2
1953,CULLENTHEATER1,SECFF,N,3,965,A,0,14,3
1953,CULLENTHEATER1,SECFF,N,4,967,A,0,14,4
1953,CULLENTHEATER1,SECFF,N,5,969,A,0,14,5
1953,CULLENTHEATER1,SECFF,N,6,971,A,0,14,6
1953,CULLENTHEATER1,SECFF,N,7,973,A,0,14,7
1953,CULLENTHEATER1,SECFF,N,8,975,A,0,14,8
1953,CULLENTHEATER1,SECFF,N,9,977,A,0,14,9
1953,CULLENTHEATER1,SECFF,N,10,979,A,1,14,10
1953,CULLENTHEATER1,SECFF,O,1,995,A,1,15,1
1953,CULLENTHEATER1,SECFF,O,2,997,A,0,15,2
1953,CULLENTHEATER1,SECFF,O,3,999,A,0,15,3
1953,CULLENTHEATER1,SECFF,O,4,1001,A,0,15,4
1953,CULLENTHEATER1,SECFF,O,5,1003,A,0,15,5
1953,CULLENTHEATER1,SECFF,O,6,1005,A,0,15,6
1953,CULLENTHEATER1,SECFF,O,7,1007,A,0,15,7
1953,CULLENTHEATER1,SECFF,O,8,1009,A,1,15,8
1953,CULLENTHEATER1,SECFF,P,1,1025,A,1,16,1
1953,CULLENTHEATER1,SECFF,P,2,1027,A,0,16,2
1953,CULLENTHEATER1,SECFF,P,3,1029,A,0,16,3
1953,CULLENTHEATER1,SECFF,P,4,1031,A,0,16,4
1953,CULLENTHEATER1,SECFF,P,5,1033,A,0,16,5
1953,CULLENTHEATER1,SECFF,P,6,1035,A,1,16,6
