VenueCode,Template Name,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort
6852,MACKYAUDITORIUM1,ORCH3,V,12,1994,A,0,22,5
6852,MACKYAUDITORIUM1,ORCH3,W,12,1995,A,0,23,5
6852,MACKYAUDITORIUM1,ORCH3,X,12,1996,A,0,24,5
6852,MACKYAUDITORIUM1,ORCH3,Y,12,1997,A,0,25,5
6852,MACKYAUDITORIUM1,ORCH3,Z,12,1998,A,0,26,5
6852,MACKYAUDITORIUM1,ORCH3,AA,12,1999,A,0,27,5
6852,MACKYAUDITORIUM1,ORCH3,BB,12,2000,A,0,28,5
6852,MACKYAUDITORIUM1,ORCH3,CC,12,2001,A,0,29,5
6852,MACKYAUDITORIUM1,ORCH3,DD,12,2002,A,0,30,5
6852,MACKYAUDITORIUM1,ORCH3,EE,12,2003,A,0,31,5
6852,MACKYAUDITORIUM1,ORCH3,FF,12,2004,A,0,32,5
6852,MACKYAUDITORIUM1,ORCH3,GG,12,2005,A,0,33,5
6852,MACKYAUDITORIUM1,ORCH3,HH,12,2006,A,0,34,5
6852,MACKYAUDITORIUM1,ORCH3,JJ,12,2007,A,0,35,5
6852,MACKYAUDITORIUM1,ORCH3,II,12,2008,A,0,36,5
6852,MACKYAUDITORIUM1,ORCH3,KK,12,2009,A,0,37,5
6852,MACKYAUDITORIUM1,ORCH3,A,11,2010,A,0,1,6
6852,MACKYAUDITORIUM1,ORCH3,B,11,2011,A,0,2,6
6852,MACKYAUDITORIUM1,ORCH3,C,11,2012,A,0,3,6
6852,MACKYAUDITORIUM1,ORCH3,D,11,2013,A,0,4,6
6852,MACKYAUDITORIUM1,ORCH3,E,11,2014,A,0,5,6
6852,MACKYAUDITORIUM1,ORCH3,F,11,2015,A,0,6,6
6852,MACKYAUDITORIUM1,ORCH3,G,11,2016,A,0,7,6
6852,MACKYAUDITORIUM1,ORCH3,H,11,2017,A,0,8,6
6852,MACKYAUDITORIUM1,ORCH3,I,11,2018,A,0,9,6
6852,MACKYAUDITORIUM1,ORCH3,J,11,2019,A,0,10,6
6852,MACKYAUDITORIUM1,ORCH3,K,11,2020,A,0,11,6
6852,MACKYAUDITORIUM1,ORCH3,L,11,2021,A,0,12,6
6852,MACKYAUDITORIUM1,ORCH3,M,11,2022,A,0,13,6
6852,MACKYAUDITORIUM1,ORCH3,N,11,2023,A,0,14,6
6852,MACKYAUDITORIUM1,ORCH3,O,11,2024,A,0,15,6
6852,MACKYAUDITORIUM1,ORCH3,P,11,2025,A,0,16,6
6852,MACKYAUDITORIUM1,ORCH3,Q,11,2026,A,0,17,6
6852,MACKYAUDITORIUM1,ORCH3,R,11,2027,A,0,18,6
6852,MACKYAUDITORIUM1,ORCH3,S,11,2028,A,0,19,6
6852,MACKYAUDITORIUM1,ORCH3,T,11,2029,A,0,20,6
6852,MACKYAUDITORIUM1,ORCH3,U,11,2030,A,0,21,6
6852,MACKYAUDITORIUM1,ORCH3,V,11,2031,A,0,22,6
6852,MACKYAUDITORIUM1,ORCH3,W,11,2032,A,0,23,6
6852,MACKYAUDITORIUM1,ORCH3,X,11,2033,A,0,24,6
6852,MACKYAUDITORIUM1,ORCH3,Y,11,2034,A,0,25,6
6852,MACKYAUDITORIUM1,ORCH3,Z,11,2035,A,0,26,6
6852,MACKYAUDITORIUM1,ORCH3,AA,11,2036,A,0,27,6
6852,MACKYAUDITORIUM1,ORCH3,BB,11,2037,A,0,28,6
6852,MACKYAUDITORIUM1,ORCH3,CC,11,2038,A,0,29,6
6852,MACKYAUDITORIUM1,ORCH3,DD,11,2039,A,0,30,6
6852,MACKYAUDITORIUM1,ORCH3,EE,11,2040,A,0,31,6
6852,MACKYAUDITORIUM1,ORCH3,FF,11,2041,A,0,32,6
6852,MACKYAUDITORIUM1,ORCH3,GG,11,2042,A,0,33,6
6852,MACKYAUDITORIUM1,ORCH3,HH,11,2043,A,0,34,6
6852,MACKYAUDITORIUM1,ORCH3,JJ,11,2044,A,0,35,6
6852,MACKYAUDITORIUM1,ORCH3,II,11,2045,A,0,36,6
6852,MACKYAUDITORIUM1,ORCH3,KK,11,2046,A,0,37,6
6852,MACKYAUDITORIUM1,ORCH3,A,10,2047,A,0,1,7
6852,MACKYAUDITORIUM1,ORCH3,B,10,2048,A,0,2,7
6852,MACKYAUDITORIUM1,ORCH3,C,10,2049,A,0,3,7
6852,MACKYAUDITORIUM1,ORCH3,D,10,2050,A,0,4,7
6852,MACKYAUDITORIUM1,ORCH3,E,10,2051,A,0,5,7
6852,MACKYAUDITORIUM1,ORCH3,F,10,2052,A,0,6,7
6852,MACKYAUDITORIUM1,ORCH3,G,10,2053,A,0,7,7
6852,MACKYAUDITORIUM1,ORCH3,H,10,2054,A,0,8,7
6852,MACKYAUDITORIUM1,ORCH3,I,10,2055,A,0,9,7
6852,MACKYAUDITORIUM1,ORCH3,J,10,2056,A,0,10,7
6852,MACKYAUDITORIUM1,ORCH3,K,10,2057,A,0,11,7
6852,MACKYAUDITORIUM1,ORCH3,L,10,2058,A,0,12,7
6852,MACKYAUDITORIUM1,ORCH3,M,10,2059,A,0,13,7
6852,MACKYAUDITORIUM1,ORCH3,N,10,2060,A,0,14,7
6852,MACKYAUDITORIUM1,ORCH3,O,10,2061,A,0,15,7
6852,MACKYAUDITORIUM1,ORCH3,P,10,2062,A,0,16,7
6852,MACKYAUDITORIUM1,ORCH3,Q,10,2063,A,0,17,7
6852,MACKYAUDITORIUM1,ORCH3,R,10,2064,A,0,18,7
6852,MACKYAUDITORIUM1,ORCH3,S,10,2065,A,0,19,7
6852,MACKYAUDITORIUM1,ORCH3,T,10,2066,A,0,20,7
6852,MACKYAUDITORIUM1,ORCH3,U,10,2067,A,0,21,7
6852,MACKYAUDITORIUM1,ORCH3,V,10,2068,A,0,22,7
6852,MACKYAUDITORIUM1,ORCH3,W,10,2069,A,0,23,7
6852,MACKYAUDITORIUM1,ORCH3,X,10,2070,A,0,24,7
6852,MACKYAUDITORIUM1,ORCH3,Y,10,2071,A,0,25,7
6852,MACKYAUDITORIUM1,ORCH3,Z,10,2072,A,0,26,7
6852,MACKYAUDITORIUM1,ORCH3,AA,10,2073,A,0,27,7
6852,MACKYAUDITORIUM1,ORCH3,BB,10,2074,A,0,28,7
6852,MACKYAUDITORIUM1,ORCH3,CC,10,2075,A,0,29,7
6852,MACKYAUDITORIUM1,ORCH3,DD,10,2076,A,0,30,7
6852,MACKYAUDITORIUM1,ORCH3,EE,10,2077,A,0,31,7
6852,MACKYAUDITORIUM1,ORCH3,FF,10,2078,A,0,32,7
6852,MACKYAUDITORIUM1,ORCH3,GG,10,2079,A,0,33,7
6852,MACKYAUDITORIUM1,ORCH3,HH,10,2080,A,0,34,7
6852,MACKYAUDITORIUM1,ORCH3,JJ,10,2081,A,0,35,7
6852,MACKYAUDITORIUM1,ORCH3,II,10,2082,A,0,36,7
6852,MACKYAUDITORIUM1,ORCH3,KK,10,2083,A,0,37,7
6852,MACKYAUDITORIUM1,ORCH3,A,9,2084,A,0,1,8
6852,MACKYAUDITORIUM1,ORCH3,B,9,2085,A,0,2,8
6852,MACKYAUDITORIUM1,ORCH3,C,9,2086,A,0,3,8
6852,MACKYAUDITORIUM1,ORCH3,D,9,2087,A,0,4,8
6852,MACKYAUDITORIUM1,ORCH3,E,9,2088,A,0,5,8
6852,MACKYAUDITORIUM1,ORCH3,F,9,2089,A,0,6,8
6852,MACKYAUDITORIUM1,ORCH3,G,9,2090,A,0,7,8
6852,MACKYAUDITORIUM1,ORCH3,H,9,2091,A,0,8,8
6852,MACKYAUDITORIUM1,ORCH3,I,9,2092,A,0,9,8
6852,MACKYAUDITORIUM1,ORCH3,J,9,2093,A,0,10,8
6852,MACKYAUDITORIUM1,ORCH3,K,9,2094,A,0,11,8
6852,MACKYAUDITORIUM1,ORCH3,L,9,2095,A,0,12,8
6852,MACKYAUDITORIUM1,ORCH3,M,9,2096,A,0,13,8
6852,MACKYAUDITORIUM1,ORCH3,N,9,2097,A,0,14,8
6852,MACKYAUDITORIUM1,ORCH3,O,9,2098,A,0,15,8
6852,MACKYAUDITORIUM1,ORCH3,P,9,2099,A,0,16,8
6852,MACKYAUDITORIUM1,ORCH3,Q,9,2100,A,0,17,8
6852,MACKYAUDITORIUM1,ORCH3,R,9,2101,A,0,18,8
6852,MACKYAUDITORIUM1,ORCH3,S,9,2102,A,0,19,8
6852,MACKYAUDITORIUM1,ORCH3,T,9,2103,A,0,20,8
6852,MACKYAUDITORIUM1,ORCH3,U,9,2104,A,0,21,8
6852,MACKYAUDITORIUM1,ORCH3,V,9,2105,A,0,22,8
6852,MACKYAUDITORIUM1,ORCH3,W,9,2106,A,0,23,8
6852,MACKYAUDITORIUM1,ORCH3,X,9,2107,A,0,24,8
6852,MACKYAUDITORIUM1,ORCH3,Y,9,2108,A,0,25,8
6852,MACKYAUDITORIUM1,ORCH3,Z,9,2109,A,0,26,8
6852,MACKYAUDITORIUM1,ORCH3,AA,9,2110,A,0,27,8
6852,MACKYAUDITORIUM1,ORCH3,BB,9,2111,A,0,28,8
6852,MACKYAUDITORIUM1,ORCH3,CC,9,2112,A,0,29,8
6852,MACKYAUDITORIUM1,ORCH3,DD,9,2113,A,0,30,8
6852,MACKYAUDITORIUM1,ORCH3,EE,9,2114,A,0,31,8
6852,MACKYAUDITORIUM1,ORCH3,FF,9,2115,A,0,32,8
6852,MACKYAUDITORIUM1,ORCH3,GG,9,2116,A,0,33,8
6852,MACKYAUDITORIUM1,ORCH3,HH,9,2117,A,0,34,8
6852,MACKYAUDITORIUM1,ORCH3,JJ,9,2118,A,0,35,8
6852,MACKYAUDITORIUM1,ORCH3,II,9,2119,A,0,36,8
6852,MACKYAUDITORIUM1,ORCH3,KK,9,2120,A,0,37,8
6852,MACKYAUDITORIUM1,ORCH3,A,8,2121,A,0,1,9
6852,MACKYAUDITORIUM1,ORCH3,B,8,2122,A,0,2,9
6852,MACKYAUDITORIUM1,ORCH3,C,8,2123,A,0,3,9
6852,MACKYAUDITORIUM1,ORCH3,D,8,2124,A,0,4,9
6852,MACKYAUDITORIUM1,ORCH3,E,8,2125,A,0,5,9
6852,MACKYAUDITORIUM1,ORCH3,F,8,2126,A,0,6,9
6852,MACKYAUDITORIUM1,ORCH3,G,8,2127,A,0,7,9
6852,MACKYAUDITORIUM1,ORCH3,H,8,2128,A,0,8,9
6852,MACKYAUDITORIUM1,ORCH3,I,8,2129,A,0,9,9
6852,MACKYAUDITORIUM1,ORCH3,J,8,2130,A,0,10,9
6852,MACKYAUDITORIUM1,ORCH3,K,8,2131,A,0,11,9
6852,MACKYAUDITORIUM1,ORCH3,L,8,2132,A,0,12,9
6852,MACKYAUDITORIUM1,ORCH3,M,8,2133,A,0,13,9
6852,MACKYAUDITORIUM1,ORCH3,N,8,2134,A,0,14,9
6852,MACKYAUDITORIUM1,ORCH3,O,8,2135,A,0,15,9
6852,MACKYAUDITORIUM1,ORCH3,P,8,2136,A,0,16,9
6852,MACKYAUDITORIUM1,ORCH3,Q,8,2137,A,0,17,9
6852,MACKYAUDITORIUM1,ORCH3,R,8,2138,A,0,18,9
6852,MACKYAUDITORIUM1,ORCH3,S,8,2139,A,0,19,9
6852,MACKYAUDITORIUM1,ORCH3,T,8,2140,A,0,20,9
6852,MACKYAUDITORIUM1,ORCH3,U,8,2141,A,0,21,9
6852,MACKYAUDITORIUM1,ORCH3,V,8,2142,A,0,22,9
6852,MACKYAUDITORIUM1,ORCH3,W,8,2143,A,0,23,9
6852,MACKYAUDITORIUM1,ORCH3,X,8,2144,A,0,24,9
6852,MACKYAUDITORIUM1,ORCH3,Y,8,2145,A,0,25,9
6852,MACKYAUDITORIUM1,ORCH3,Z,8,2146,A,0,26,9
6852,MACKYAUDITORIUM1,ORCH3,AA,8,2147,A,0,27,9
6852,MACKYAUDITORIUM1,ORCH3,BB,8,2148,A,0,28,9
6852,MACKYAUDITORIUM1,ORCH3,CC,8,2149,A,0,29,9
6852,MACKYAUDITORIUM1,ORCH3,DD,8,2150,A,0,30,9
6852,MACKYAUDITORIUM1,ORCH3,EE,8,2151,A,0,31,9
6852,MACKYAUDITORIUM1,ORCH3,FF,8,2152,A,0,32,9
6852,MACKYAUDITORIUM1,ORCH3,GG,8,2153,A,0,33,9
6852,MACKYAUDITORIUM1,ORCH3,HH,8,2154,A,0,34,9
6852,MACKYAUDITORIUM1,ORCH3,JJ,8,2155,A,0,35,9
6852,MACKYAUDITORIUM1,ORCH3,II,8,2156,A,0,36,9
6852,MACKYAUDITORIUM1,ORCH3,KK,8,2157,A,0,37,9
6852,MACKYAUDITORIUM1,ORCH3,A,7,2158,A,0,1,10
6852,MACKYAUDITORIUM1,ORCH3,B,7,2159,A,0,2,10
6852,MACKYAUDITORIUM1,ORCH3,C,7,2160,A,0,3,10
6852,MACKYAUDITORIUM1,ORCH3,D,7,2161,A,0,4,10
6852,MACKYAUDITORIUM1,ORCH3,E,7,2162,A,0,5,10
6852,MACKYAUDITORIUM1,ORCH3,F,7,2163,A,0,6,10
6852,MACKYAUDITORIUM1,ORCH3,G,7,2164,A,0,7,10
6852,MACKYAUDITORIUM1,ORCH3,H,7,2165,A,0,8,10
6852,MACKYAUDITORIUM1,ORCH3,I,7,2166,A,0,9,10
6852,MACKYAUDITORIUM1,ORCH3,J,7,2167,A,0,10,10
6852,MACKYAUDITORIUM1,ORCH3,K,7,2168,A,0,11,10
6852,MACKYAUDITORIUM1,ORCH3,L,7,2169,A,0,12,10
6852,MACKYAUDITORIUM1,ORCH3,M,7,2170,A,0,13,10
6852,MACKYAUDITORIUM1,ORCH3,N,7,2171,A,0,14,10
6852,MACKYAUDITORIUM1,ORCH3,O,7,2172,A,0,15,10
6852,MACKYAUDITORIUM1,ORCH3,P,7,2173,A,0,16,10
6852,MACKYAUDITORIUM1,ORCH3,Q,7,2174,A,0,17,10
6852,MACKYAUDITORIUM1,ORCH3,R,7,2175,A,0,18,10
6852,MACKYAUDITORIUM1,ORCH3,S,7,2176,A,0,19,10
6852,MACKYAUDITORIUM1,ORCH3,T,7,2177,A,0,20,10
6852,MACKYAUDITORIUM1,ORCH3,U,7,2178,A,0,21,10
6852,MACKYAUDITORIUM1,ORCH3,V,7,2179,A,0,22,10
6852,MACKYAUDITORIUM1,ORCH3,W,7,2180,A,0,23,10
6852,MACKYAUDITORIUM1,ORCH3,X,7,2181,A,0,24,10
6852,MACKYAUDITORIUM1,ORCH3,Y,7,2182,A,0,25,10
6852,MACKYAUDITORIUM1,ORCH3,Z,7,2183,A,0,26,10
6852,MACKYAUDITORIUM1,ORCH3,AA,7,2184,A,0,27,10
6852,MACKYAUDITORIUM1,ORCH3,BB,7,2185,A,0,28,10
6852,MACKYAUDITORIUM1,ORCH3,CC,7,2186,A,0,29,10
6852,MACKYAUDITORIUM1,ORCH3,DD,7,2187,A,0,30,10
6852,MACKYAUDITORIUM1,ORCH3,EE,7,2188,A,0,31,10
6852,MACKYAUDITORIUM1,ORCH3,FF,7,2189,A,0,32,10
6852,MACKYAUDITORIUM1,ORCH3,GG,7,2190,A,0,33,10
6852,MACKYAUDITORIUM1,ORCH3,HH,7,2191,A,0,34,10
6852,MACKYAUDITORIUM1,ORCH3,JJ,7,2192,A,0,35,10
6852,MACKYAUDITORIUM1,ORCH3,II,7,2193,A,0,36,10
6852,MACKYAUDITORIUM1,ORCH3,KK,7,2194,A,0,37,10
6852,MACKYAUDITORIUM1,ORCH3,A,6,2195,A,0,1,11
6852,MACKYAUDITORIUM1,ORCH3,B,6,2196,A,0,2,11
6852,MACKYAUDITORIUM1,ORCH3,C,6,2197,A,0,3,11
6852,MACKYAUDITORIUM1,ORCH3,D,6,2198,A,0,4,11
6852,MACKYAUDITORIUM1,ORCH3,E,6,2199,A,0,5,11
6852,MACKYAUDITORIUM1,ORCH3,F,6,2200,A,0,6,11
6852,MACKYAUDITORIUM1,ORCH3,G,6,2201,A,0,7,11
6852,MACKYAUDITORIUM1,ORCH3,H,6,2202,A,0,8,11
6852,MACKYAUDITORIUM1,ORCH3,I,6,2203,A,0,9,11
6852,MACKYAUDITORIUM1,ORCH3,J,6,2204,A,0,10,11
6852,MACKYAUDITORIUM1,ORCH3,K,6,2205,A,0,11,11
6852,MACKYAUDITORIUM1,ORCH3,L,6,2206,A,0,12,11
6852,MACKYAUDITORIUM1,ORCH3,M,6,2207,A,0,13,11
6852,MACKYAUDITORIUM1,ORCH3,N,6,2208,A,0,14,11
6852,MACKYAUDITORIUM1,ORCH3,O,6,2209,A,0,15,11
6852,MACKYAUDITORIUM1,ORCH3,P,6,2210,A,0,16,11
6852,MACKYAUDITORIUM1,ORCH3,Q,6,2211,A,0,17,11
6852,MACKYAUDITORIUM1,ORCH3,R,6,2212,A,0,18,11
6852,MACKYAUDITORIUM1,ORCH3,S,6,2213,A,0,19,11
6852,MACKYAUDITORIUM1,ORCH3,T,6,2214,A,0,20,11
6852,MACKYAUDITORIUM1,ORCH3,U,6,2215,A,0,21,11
6852,MACKYAUDITORIUM1,ORCH3,V,6,2216,A,0,22,11
6852,MACKYAUDITORIUM1,ORCH3,W,6,2217,A,0,23,11
6852,MACKYAUDITORIUM1,ORCH3,X,6,2218,A,0,24,11
6852,MACKYAUDITORIUM1,ORCH3,Y,6,2219,A,0,25,11
6852,MACKYAUDITORIUM1,ORCH3,Z,6,2220,A,0,26,11
6852,MACKYAUDITORIUM1,ORCH3,AA,6,2221,A,0,27,11
6852,MACKYAUDITORIUM1,ORCH3,BB,6,2222,A,0,28,11
6852,MACKYAUDITORIUM1,ORCH3,CC,6,2223,A,0,29,11
6852,MACKYAUDITORIUM1,ORCH3,DD,6,2224,A,0,30,11
6852,MACKYAUDITORIUM1,ORCH3,EE,6,2225,A,0,31,11
6852,MACKYAUDITORIUM1,ORCH3,FF,6,2226,A,0,32,11
6852,MACKYAUDITORIUM1,ORCH3,GG,6,2227,A,0,33,11
6852,MACKYAUDITORIUM1,ORCH3,HH,6,2228,A,0,34,11
6852,MACKYAUDITORIUM1,ORCH3,JJ,6,2229,A,0,35,11
6852,MACKYAUDITORIUM1,ORCH3,II,6,2230,A,0,36,11
6852,MACKYAUDITORIUM1,ORCH3,KK,6,2231,A,0,37,11
6852,MACKYAUDITORIUM1,ORCH3,A,5,2232,A,0,1,12
6852,MACKYAUDITORIUM1,ORCH3,B,5,2233,A,0,2,12
6852,MACKYAUDITORIUM1,ORCH3,C,5,2234,A,0,3,12
6852,MACKYAUDITORIUM1,ORCH3,D,5,2235,A,0,4,12
6852,MACKYAUDITORIUM1,ORCH3,E,5,2236,A,0,5,12
6852,MACKYAUDITORIUM1,ORCH3,F,5,2237,A,0,6,12
6852,MACKYAUDITORIUM1,ORCH3,G,5,2238,A,0,7,12
6852,MACKYAUDITORIUM1,ORCH3,H,5,2239,A,0,8,12
6852,MACKYAUDITORIUM1,ORCH3,I,5,2240,A,0,9,12
6852,MACKYAUDITORIUM1,ORCH3,J,5,2241,A,0,10,12
6852,MACKYAUDITORIUM1,ORCH3,K,5,2242,A,0,11,12
6852,MACKYAUDITORIUM1,ORCH3,L,5,2243,A,0,12,12
6852,MACKYAUDITORIUM1,ORCH3,M,5,2244,A,0,13,12
6852,MACKYAUDITORIUM1,ORCH3,N,5,2245,A,0,14,12
6852,MACKYAUDITORIUM1,ORCH3,O,5,2246,A,0,15,12
6852,MACKYAUDITORIUM1,ORCH3,P,5,2247,A,0,16,12
6852,MACKYAUDITORIUM1,ORCH3,Q,5,2248,A,0,17,12
6852,MACKYAUDITORIUM1,ORCH3,R,5,2249,A,0,18,12
6852,MACKYAUDITORIUM1,ORCH3,S,5,2250,A,0,19,12
6852,MACKYAUDITORIUM1,ORCH3,T,5,2251,A,0,20,12
6852,MACKYAUDITORIUM1,ORCH3,U,5,2252,A,0,21,12
6852,MACKYAUDITORIUM1,ORCH3,V,5,2253,A,0,22,12
6852,MACKYAUDITORIUM1,ORCH3,W,5,2254,A,0,23,12
6852,MACKYAUDITORIUM1,ORCH3,X,5,2255,A,0,24,12
6852,MACKYAUDITORIUM1,ORCH3,Y,5,2256,A,0,25,12
6852,MACKYAUDITORIUM1,ORCH3,Z,5,2257,A,0,26,12
6852,MACKYAUDITORIUM1,ORCH3,AA,5,2258,A,0,27,12
6852,MACKYAUDITORIUM1,ORCH3,BB,5,2259,A,0,28,12
6852,MACKYAUDITORIUM1,ORCH3,CC,5,2260,A,0,29,12
6852,MACKYAUDITORIUM1,ORCH3,DD,5,2261,A,0,30,12
6852,MACKYAUDITORIUM1,ORCH3,EE,5,2262,A,0,31,12
6852,MACKYAUDITORIUM1,ORCH3,FF,5,2263,A,0,32,12
6852,MACKYAUDITORIUM1,ORCH3,GG,5,2264,A,0,33,12
6852,MACKYAUDITORIUM1,ORCH3,HH,5,2265,A,0,34,12
6852,MACKYAUDITORIUM1,ORCH3,JJ,5,2266,A,0,35,12
6852,MACKYAUDITORIUM1,ORCH3,II,5,2267,A,0,36,12
6852,MACKYAUDITORIUM1,ORCH3,KK,5,2268,A,0,37,12
6852,MACKYAUDITORIUM1,ORCH3,A,4,2269,A,0,1,13
6852,MACKYAUDITORIUM1,ORCH3,B,4,2270,A,0,2,13
6852,MACKYAUDITORIUM1,ORCH3,C,4,2271,A,0,3,13
6852,MACKYAUDITORIUM1,ORCH3,D,4,2272,A,0,4,13
6852,MACKYAUDITORIUM1,ORCH3,E,4,2273,A,0,5,13
6852,MACKYAUDITORIUM1,ORCH3,F,4,2274,A,0,6,13
6852,MACKYAUDITORIUM1,ORCH3,G,4,2275,A,0,7,13
6852,MACKYAUDITORIUM1,ORCH3,H,4,2276,A,0,8,13
6852,MACKYAUDITORIUM1,ORCH3,I,4,2277,A,0,9,13
6852,MACKYAUDITORIUM1,ORCH3,J,4,2278,A,0,10,13
6852,MACKYAUDITORIUM1,ORCH3,K,4,2279,A,0,11,13
6852,MACKYAUDITORIUM1,ORCH3,L,4,2280,A,0,12,13
6852,MACKYAUDITORIUM1,ORCH3,M,4,2281,A,0,13,13
6852,MACKYAUDITORIUM1,ORCH3,N,4,2282,A,0,14,13
6852,MACKYAUDITORIUM1,ORCH3,O,4,2283,A,0,15,13
6852,MACKYAUDITORIUM1,ORCH3,P,4,2284,A,0,16,13
6852,MACKYAUDITORIUM1,ORCH3,Q,4,2285,A,0,17,13
6852,MACKYAUDITORIUM1,ORCH3,R,4,2286,A,0,18,13
6852,MACKYAUDITORIUM1,ORCH3,S,4,2287,A,0,19,13
6852,MACKYAUDITORIUM1,ORCH3,T,4,2288,A,0,20,13
6852,MACKYAUDITORIUM1,ORCH3,U,4,2289,A,0,21,13
6852,MACKYAUDITORIUM1,ORCH3,V,4,2290,A,0,22,13
6852,MACKYAUDITORIUM1,ORCH3,W,4,2291,A,0,23,13
6852,MACKYAUDITORIUM1,ORCH3,X,4,2292,A,0,24,13
6852,MACKYAUDITORIUM1,ORCH3,Y,4,2293,A,0,25,13
6852,MACKYAUDITORIUM1,ORCH3,Z,4,2294,A,0,26,13
6852,MACKYAUDITORIUM1,ORCH3,AA,4,2295,A,0,27,13
6852,MACKYAUDITORIUM1,ORCH3,BB,4,2296,A,0,28,13
6852,MACKYAUDITORIUM1,ORCH3,CC,4,2297,A,0,29,13
6852,MACKYAUDITORIUM1,ORCH3,DD,4,2298,A,0,30,13
6852,MACKYAUDITORIUM1,ORCH3,EE,4,2299,A,0,31,13
6852,MACKYAUDITORIUM1,ORCH3,FF,4,2300,A,0,32,13
6852,MACKYAUDITORIUM1,ORCH3,GG,4,2301,A,0,33,13
6852,MACKYAUDITORIUM1,ORCH3,HH,4,2302,A,0,34,13
6852,MACKYAUDITORIUM1,ORCH3,JJ,4,2303,A,0,35,13
6852,MACKYAUDITORIUM1,ORCH3,II,4,2304,A,0,36,13
6852,MACKYAUDITORIUM1,ORCH3,KK,4,2305,A,0,37,13
6852,MACKYAUDITORIUM1,ORCH3,A,3,2306,A,0,1,14
6852,MACKYAUDITORIUM1,ORCH3,B,3,2307,A,0,2,14
6852,MACKYAUDITORIUM1,ORCH3,C,3,2308,A,0,3,14
6852,MACKYAUDITORIUM1,ORCH3,D,3,2309,A,0,4,14
6852,MACKYAUDITORIUM1,ORCH3,E,3,2310,A,0,5,14
6852,MACKYAUDITORIUM1,ORCH3,F,3,2311,A,0,6,14
6852,MACKYAUDITORIUM1,ORCH3,G,3,2312,A,0,7,14
6852,MACKYAUDITORIUM1,ORCH3,H,3,2313,A,0,8,14
6852,MACKYAUDITORIUM1,ORCH3,I,3,2314,A,0,9,14
6852,MACKYAUDITORIUM1,ORCH3,J,3,2315,A,0,10,14
6852,MACKYAUDITORIUM1,ORCH3,K,3,2316,A,0,11,14
6852,MACKYAUDITORIUM1,ORCH3,L,3,2317,A,0,12,14
6852,MACKYAUDITORIUM1,ORCH3,M,3,2318,A,0,13,14
6852,MACKYAUDITORIUM1,ORCH3,N,3,2319,A,0,14,14
6852,MACKYAUDITORIUM1,ORCH3,O,3,2320,A,0,15,14
6852,MACKYAUDITORIUM1,ORCH3,P,3,2321,A,0,16,14
6852,MACKYAUDITORIUM1,ORCH3,Q,3,2322,A,0,17,14
6852,MACKYAUDITORIUM1,ORCH3,R,3,2323,A,0,18,14
6852,MACKYAUDITORIUM1,ORCH3,S,3,2324,A,0,19,14
6852,MACKYAUDITORIUM1,ORCH3,T,3,2325,A,0,20,14
6852,MACKYAUDITORIUM1,ORCH3,U,3,2326,A,0,21,14
6852,MACKYAUDITORIUM1,ORCH3,V,3,2327,A,0,22,14
6852,MACKYAUDITORIUM1,ORCH3,W,3,2328,A,0,23,14
6852,MACKYAUDITORIUM1,ORCH3,X,3,2329,A,0,24,14
6852,MACKYAUDITORIUM1,ORCH3,Y,3,2330,A,0,25,14
6852,MACKYAUDITORIUM1,ORCH3,Z,3,2331,A,0,26,14
6852,MACKYAUDITORIUM1,ORCH3,AA,3,2332,A,0,27,14
6852,MACKYAUDITORIUM1,ORCH3,BB,3,2333,A,0,28,14
6852,MACKYAUDITORIUM1,ORCH3,CC,3,2334,A,0,29,14
6852,MACKYAUDITORIUM1,ORCH3,DD,3,2335,A,0,30,14
6852,MACKYAUDITORIUM1,ORCH3,EE,3,2336,A,0,31,14
6852,MACKYAUDITORIUM1,ORCH3,FF,3,2337,A,0,32,14
6852,MACKYAUDITORIUM1,ORCH3,GG,3,2338,A,0,33,14
6852,MACKYAUDITORIUM1,ORCH3,HH,3,2339,A,0,34,14
6852,MACKYAUDITORIUM1,ORCH3,JJ,3,2340,A,0,35,14
6852,MACKYAUDITORIUM1,ORCH3,II,3,2341,A,0,36,14
6852,MACKYAUDITORIUM1,ORCH3,KK,3,2342,A,0,37,14
6852,MACKYAUDITORIUM1,ORCH3,A,2,2343,A,0,1,15
6852,MACKYAUDITORIUM1,ORCH3,B,2,2344,A,0,2,15
6852,MACKYAUDITORIUM1,ORCH3,C,2,2345,A,0,3,15
6852,MACKYAUDITORIUM1,ORCH3,D,2,2346,A,0,4,15
6852,MACKYAUDITORIUM1,ORCH3,E,2,2347,A,0,5,15
6852,MACKYAUDITORIUM1,ORCH3,F,2,2348,A,0,6,15
6852,MACKYAUDITORIUM1,ORCH3,G,2,2349,A,0,7,15
6852,MACKYAUDITORIUM1,ORCH3,H,2,2350,A,0,8,15
6852,MACKYAUDITORIUM1,ORCH3,I,2,2351,A,0,9,15
6852,MACKYAUDITORIUM1,ORCH3,J,2,2352,A,0,10,15
6852,MACKYAUDITORIUM1,ORCH3,K,2,2353,A,0,11,15
6852,MACKYAUDITORIUM1,ORCH3,L,2,2354,A,0,12,15
6852,MACKYAUDITORIUM1,ORCH3,M,2,2355,A,0,13,15
6852,MACKYAUDITORIUM1,ORCH3,N,2,2356,A,0,14,15
