VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort,Image
2605,BenderArena1,102,H,10,1036,A,0,8,10
2605,BenderArena1,102,H,11,1040,A,0,8,11
2605,BenderArena1,102,H,12,1044,A,1,8,12
2605,BenderArena1,102,I,1,1048,A,1,9,1
2605,BenderArena1,102,I,2,1052,A,0,9,2
2605,BenderArena1,102,I,3,1056,A,0,9,3
2605,BenderArena1,102,I,4,1060,A,0,9,4
2605,BenderArena1,102,I,5,1064,A,0,9,5
2605,BenderArena1,102,I,6,1068,A,0,9,6
2605,BenderArena1,102,I,7,1072,A,0,9,7
2605,BenderArena1,102,I,8,1076,A,0,9,8
2605,BenderArena1,102,I,9,1080,A,0,9,9
2605,BenderArena1,102,I,10,1084,A,0,9,10
2605,BenderArena1,102,I,11,1088,A,0,9,11
2605,BenderArena1,102,I,12,1092,A,1,9,12
2605,BenderArena1,102,J,1,1096,A,1,10,1
2605,BenderArena1,102,J,2,1100,A,0,10,2
2605,BenderArena1,102,J,3,1104,A,0,10,3
2605,BenderArena1,102,J,4,1108,A,0,10,4
2605,BenderArena1,102,J,5,1112,A,0,10,5
2605,BenderArena1,102,J,6,1116,A,0,10,6
2605,BenderArena1,102,J,7,1120,A,0,10,7
2605,BenderArena1,102,J,8,1124,A,0,10,8
2605,BenderArena1,102,J,9,1128,A,0,10,9
2605,BenderArena1,102,J,10,1132,A,0,10,10
2605,BenderArena1,102,J,11,1136,A,0,10,11
2605,BenderArena1,102,J,12,1140,A,1,10,12
2605,BenderArena1,102,K,1,1144,A,1,11,1
2605,BenderArena1,102,K,2,1148,A,0,11,2
2605,BenderArena1,102,K,3,1152,A,0,11,3
2605,BenderArena1,102,K,4,1156,A,0,11,4
2605,BenderArena1,102,K,5,1160,A,0,11,5
2605,BenderArena1,102,K,6,1164,A,0,11,6
2605,BenderArena1,102,K,7,1168,A,0,11,7
2605,BenderArena1,102,K,8,1172,A,0,11,8
2605,BenderArena1,102,K,9,1176,A,0,11,9
2605,BenderArena1,102,K,10,1180,A,0,11,10
2605,BenderArena1,102,K,11,1184,A,0,11,11
2605,BenderArena1,102,K,12,1188,A,1,11,12
2605,BenderArena1,102,L,1,1192,A,1,12,1
