SeatCode,EventCode,SectionCode,Row,Seat,Priority,StatusCode,StatusDate,Aisle,OrderNumber,RowSort,SeatSort,Image
311892,280,Lawn,Lawn,Lawn,6669,A,8/8/02 12:00 PM,0,,1,1581
311893,280,Lawn,Lawn,Lawn,6670,A,8/8/02 12:00 PM,0,,1,1582
311894,280,Lawn,Lawn,Lawn,6671,A,8/8/02 12:00 PM,0,,1,1583
311895,280,Lawn,Lawn,Lawn,6672,A,8/8/02 12:00 PM,0,,1,1584
311896,280,Lawn,Lawn,Lawn,6673,A,8/8/02 12:00 PM,0,,1,1585
311897,280,Lawn,Lawn,Lawn,6674,A,8/8/02 12:00 PM,0,,1,1586
311898,280,Lawn,Lawn,Lawn,6675,A,8/8/02 12:00 PM,0,,1,1587
311899,280,Lawn,Lawn,Lawn,6676,A,8/8/02 12:00 PM,0,,1,1588
311900,280,Lawn,Lawn,Lawn,6677,A,8/8/02 12:00 PM,0,,1,1589
311901,280,Lawn,Lawn,Lawn,6678,A,8/8/02 12:00 PM,0,,1,1590
311902,280,Lawn,Lawn,Lawn,6679,A,8/8/02 12:00 PM,0,,1,1591
311903,280,Lawn,Lawn,Lawn,6680,A,8/8/02 12:00 PM,0,,1,1592
311904,280,Lawn,Lawn,Lawn,6681,A,8/8/02 12:00 PM,0,,1,1593
311905,280,Lawn,Lawn,Lawn,6682,A,8/8/02 12:00 PM,0,,1,1594
311906,280,Lawn,Lawn,Lawn,6683,A,8/8/02 12:00 PM,0,,1,1595
311907,280,Lawn,Lawn,Lawn,6684,A,8/8/02 12:00 PM,0,,1,1596
311908,280,Lawn,Lawn,Lawn,6685,A,8/8/02 12:00 PM,0,,1,1597
311909,280,Lawn,Lawn,Lawn,6686,A,8/8/02 12:00 PM,0,,1,1598
311910,280,Lawn,Lawn,Lawn,6687,A,8/8/02 12:00 PM,0,,1,1599
311911,280,Lawn,Lawn,Lawn,6688,A,8/8/02 12:00 PM,0,,1,1600
