VenueCode,TemplateName,SectionCode,Row,Seat,Priority,StatusCode,Aisle,RowSort,SeatSort,HoldType
1574,HARRISTHEATER1,ORCAR,M,20,400,A,0,7,10,0
1574,HARRISTHEATER1,ORCAR,M,22,401,A,1,7,11,0
1574,HARRISTHEATER1,ORCAR,N,2,414,A,1,8,1,0
1574,HARRISTHEATER1,ORCAR,N,4,415,A,0,8,2,0
1574,HARRISTHEATER1,ORCAR,N,6,416,A,0,8,3,0
1574,HARRISTHEATER1,ORCAR,N,8,417,A,0,8,4,0
1574,HARRISTHEATER1,ORCAR,N,10,418,A,0,8,5,0
1574,HARRISTHEATER1,ORCAR,N,12,419,A,0,8,6,0
1574,HARRISTHEATER1,ORCAR,N,14,420,A,0,8,7,0
1574,HARRISTHEATER1,ORCAR,N,16,421,A,0,8,8,0
1574,HARRISTHEATER1,ORCAR,N,18,422,A,0,8,9,0
1574,HARRISTHEATER1,ORCAR,N,20,423,A,0,8,10,0
1574,HARRISTHEATER1,ORCAR,N,22,424,A,0,8,11,0
1574,HARRISTHEATER1,ORCAR,N,24,425,A,1,8,12,0
1574,HARRISTHEATER1,ORCAR,O,2,440,A,1,9,1,0
1574,HARRISTHEATER1,ORCAR,O,4,441,A,0,9,2,0
1574,HARRISTHEATER1,ORCAR,O,6,442,A,0,9,3,0
1574,HARRISTHEATER1,ORCAR,O,8,443,A,0,9,4,0
1574,HARRISTHEATER1,ORCAR,O,10,444,A,0,9,5,0
1574,HARRISTHEATER1,ORCAR,O,12,445,A,0,9,6,0
1574,HARRISTHEATER1,ORCAR,O,14,446,A,0,9,7,0
1574,HARRISTHEATER1,ORCAR,O,16,447,A,0,9,8,0
1574,HARRISTHEATER1,ORCAR,O,18,448,A,0,9,9,0
1574,HARRISTHEATER1,ORCAR,O,20,449,A,0,9,10,0
1574,HARRISTHEATER1,ORCAR,O,22,450,A,0,9,11,0
1574,HARRISTHEATER1,ORCAR,O,24,451,A,0,9,12,0
1574,HARRISTHEATER1,ORCAR,O,26,452,A,0,9,13,0
1574,HARRISTHEATER1,ORCAR,O,28,453,A,1,9,14,0
1574,HARRISTHEATER1,ORCAR,P,2,469,A,1,10,1,0
1574,HARRISTHEATER1,ORCAR,P,4,470,A,0,10,2,0
1574,HARRISTHEATER1,ORCAR,P,6,471,A,0,10,3,0
1574,HARRISTHEATER1,ORCAR,P,8,472,A,0,10,4,0
1574,HARRISTHEATER1,ORCAR,P,10,473,A,0,10,5,0
1574,HARRISTHEATER1,ORCAR,P,12,474,A,0,10,6,0
1574,HARRISTHEATER1,ORCAR,P,14,475,A,0,10,7,0
1574,HARRISTHEATER1,ORCAR,P,16,476,A,0,10,8,0
1574,HARRISTHEATER1,ORCAR,P,18,477,A,0,10,9,0
1574,HARRISTHEATER1,ORCAR,P,20,478,A,0,10,10,0
1574,HARRISTHEATER1,ORCAR,P,22,479,A,0,10,11,0
1574,HARRISTHEATER1,ORCAR,P,24,480,A,0,10,12,0
1574,HARRISTHEATER1,ORCAR,P,26,481,A,0,10,13,0
1574,HARRISTHEATER1,ORCAR,P,28,482,A,0,10,14,0
1574,HARRISTHEATER1,ORCAR,P,30,483,A,1,10,15,0
1574,HARRISTHEATER1,ORCAR,Q,2,499,A,1,11,1,0
1574,HARRISTHEATER1,ORCAR,Q,4,500,A,0,11,2,0
1574,HARRISTHEATER1,ORCAR,Q,6,501,A,0,11,3,0
1574,HARRISTHEATER1,ORCAR,Q,8,502,A,0,11,4,0
1574,HARRISTHEATER1,ORCAR,Q,10,503,A,0,11,5,0
1574,HARRISTHEATER1,ORCAR,Q,12,504,A,0,11,6,0
1574,HARRISTHEATER1,ORCAR,Q,14,505,A,0,11,7,0
1574,HARRISTHEATER1,ORCAR,Q,16,506,A,0,11,8,0
1574,HARRISTHEATER1,ORCAR,Q,18,507,A,0,11,9,0
1574,HARRISTHEATER1,ORCAR,Q,20,508,A,0,11,10,0
1574,HARRISTHEATER1,ORCAR,Q,22,509,A,0,11,11,0
1574,HARRISTHEATER1,ORCAR,Q,24,510,A,0,11,12,0
1574,HARRISTHEATER1,ORCAR,Q,26,511,A,0,11,13,0
1574,HARRISTHEATER1,ORCAR,Q,28,512,A,0,11,14,0
1574,HARRISTHEATER1,ORCAR,Q,30,513,A,1,11,15,0
1574,HARRISTHEATER1,ORCAR,R,2,529,A,1,12,1,0
1574,HARRISTHEATER1,ORCAR,R,4,530,A,0,12,2,0
1574,HARRISTHEATER1,ORCAR,R,6,531,A,0,12,3,0
1574,HARRISTHEATER1,ORCAR,R,8,532,A,0,12,4,0
1574,HARRISTHEATER1,ORCAR,R,10,533,A,0,12,5,0
1574,HARRISTHEATER1,ORCAR,R,12,534,A,0,12,6,0
1574,HARRISTHEATER1,ORCAR,R,14,535,A,0,12,7,0
1574,HARRISTHEATER1,ORCAR,R,16,536,A,0,12,8,0
1574,HARRISTHEATER1,ORCAR,R,18,537,A,0,12,9,0
1574,HARRISTHEATER1,ORCAR,R,20,538,A,0,12,10,0
1574,HARRISTHEATER1,ORCAR,R,22,539,A,0,12,11,0
1574,HARRISTHEATER1,ORCAR,R,24,540,A,0,12,12,0
1574,HARRISTHEATER1,ORCAR,R,26,541,A,0,12,13,0
1574,HARRISTHEATER1,ORCAR,R,28,542,A,0,12,14,0
1574,HARRISTHEATER1,ORCAR,R,30,543,A,1,12,15,0
1574,HARRISTHEATER1,ORCAR,S,2,560,A,1,15,1,0
1574,HARRISTHEATER1,ORCAR,S,4,561,A,0,15,2,0
1574,HARRISTHEATER1,ORCAR,S,6,562,A,0,15,3,0
1574,HARRISTHEATER1,ORCAR,S,8,563,A,0,15,4,0
1574,HARRISTHEATER1,ORCAR,S,10,564,A,0,15,5,0
1574,HARRISTHEATER1,ORCAR,S,12,565,A,0,15,6,0
1574,HARRISTHEATER1,ORCAR,S,14,566,A,0,15,7,0
1574,HARRISTHEATER1,ORCAR,S,16,567,A,0,15,8,0
1574,HARRISTHEATER1,ORCAR,S,18,568,A,0,15,9,0
1574,HARRISTHEATER1,ORCAR,S,20,569,A,0,15,10,0
1574,HARRISTHEATER1,ORCAR,S,22,570,A,0,15,11,0
1574,HARRISTHEATER1,ORCAR,S,24,571,A,0,15,12,0
1574,HARRISTHEATER1,ORCAR,S,26,572,A,0,15,13,0
1574,HARRISTHEATER1,ORCAR,S,28,573,A,0,15,14,0
1574,HARRISTHEATER1,ORCAR,S,30,574,A,0,15,15,0
1574,HARRISTHEATER1,ORCAR,S,32,575,A,1,15,16,0
1574,HARRISTHEATER1,ORCAR,T,2,592,A,1,16,1,0
1574,HARRISTHEATER1,ORCAR,T,4,593,A,0,16,2,0
1574,HARRISTHEATER1,ORCAR,T,6,594,A,0,16,3,0
1574,HARRISTHEATER1,ORCAR,T,8,595,A,0,16,4,0
1574,HARRISTHEATER1,ORCAR,T,10,596,A,0,16,5,0
1574,HARRISTHEATER1,ORCAR,T,12,597,A,0,16,6,0
1574,HARRISTHEATER1,ORCAR,T,14,598,A,0,16,7,0
1574,HARRISTHEATER1,ORCAR,T,16,599,A,0,16,8,0
1574,HARRISTHEATER1,ORCAR,T,18,600,A,0,16,9,0
1574,HARRISTHEATER1,ORCAR,T,20,601,A,0,16,10,0
1574,HARRISTHEATER1,ORCAR,T,22,602,A,0,16,11,0
1574,HARRISTHEATER1,ORCAR,T,24,603,A,0,16,12,0
1574,HARRISTHEATER1,ORCAR,T,26,604,A,0,16,13,0
1574,HARRISTHEATER1,ORCAR,T,28,605,A,0,16,14,0
1574,HARRISTHEATER1,ORCAR,T,30,606,A,0,16,15,0
1574,HARRISTHEATER1,ORCAR,T,32,607,A,1,16,16,0
1574,HARRISTHEATER1,ORCAR,U,2,624,A,1,17,1,0
1574,HARRISTHEATER1,ORCAR,U,4,625,A,0,17,2,0
1574,HARRISTHEATER1,ORCAR,U,6,626,A,0,17,3,0
1574,HARRISTHEATER1,ORCAR,U,8,627,A,0,17,4,0
1574,HARRISTHEATER1,ORCAR,U,10,628,A,0,17,5,0
1574,HARRISTHEATER1,ORCAR,U,12,629,A,0,17,6,0
1574,HARRISTHEATER1,ORCAR,U,14,630,A,0,17,7,0
1574,HARRISTHEATER1,ORCAR,U,16,631,A,0,17,8,0
1574,HARRISTHEATER1,ORCAR,U,18,632,A,0,17,9,0
1574,HARRISTHEATER1,ORCAR,U,20,633,A,0,17,10,0
1574,HARRISTHEATER1,ORCAR,U,22,634,A,0,17,11,0
1574,HARRISTHEATER1,ORCAR,U,24,635,A,0,17,12,0
1574,HARRISTHEATER1,ORCAR,U,26,636,A,0,17,13,0
1574,HARRISTHEATER1,ORCAR,U,28,637,A,0,17,14,0
1574,HARRISTHEATER1,ORCAR,U,30,638,A,0,17,15,0
1574,HARRISTHEATER1,ORCAR,U,32,639,A,1,17,16,0
1574,HARRISTHEATER1,ORCBR,Y,101,652,A,1,1,1,0
1574,HARRISTHEATER1,ORCBR,Y,102,650,A,0,1,2,0
1574,HARRISTHEATER1,ORCBR,Y,103,648,A,0,1,3,0
1574,HARRISTHEATER1,ORCBR,Y,104,646,A,0,1,4,0
1574,HARRISTHEATER1,ORCBR,Y,105,644,A,0,1,5,0
1574,HARRISTHEATER1,ORCBR,Y,106,642,A,0,1,6,0
1574,HARRISTHEATER1,ORCBR,Y,107,640,A,0,1,7,0
1574,HARRISTHEATER1,ORCBR,Y,108,641,A,0,1,8,0
1574,HARRISTHEATER1,ORCBR,Y,109,643,A,0,1,9,0
1574,HARRISTHEATER1,ORCBR,Y,110,645,A,0,1,10,0
1574,HARRISTHEATER1,ORCBR,Y,111,647,A,0,1,11,0
1574,HARRISTHEATER1,ORCBR,Y,112,649,A,0,1,12,0
1574,HARRISTHEATER1,ORCBR,Y,113,651,A,0,1,13,0
1574,HARRISTHEATER1,ORCBR,Y,114,653,A,1,1,14,0
1574,HARRISTHEATER1,ORCBR,Z,101,666,A,1,2,1,0
1574,HARRISTHEATER1,ORCBR,Z,102,664,A,0,2,2,0
1574,HARRISTHEATER1,ORCBR,Z,103,662,A,0,2,3,0
1574,HARRISTHEATER1,ORCBR,Z,104,660,A,0,2,4,0
1574,HARRISTHEATER1,ORCBR,Z,105,658,A,0,2,5,0
1574,HARRISTHEATER1,ORCBR,Z,106,656,A,0,2,6,0
1574,HARRISTHEATER1,ORCBR,Z,107,654,A,0,2,7,0
1574,HARRISTHEATER1,ORCBR,Z,108,655,A,0,2,8,0
1574,HARRISTHEATER1,ORCBR,Z,109,657,A,0,2,9,0
1574,HARRISTHEATER1,ORCBR,Z,110,659,A,0,2,10,0
1574,HARRISTHEATER1,ORCBR,Z,111,661,A,0,2,11,0
1574,HARRISTHEATER1,ORCBR,Z,112,663,A,0,2,12,0
1574,HARRISTHEATER1,ORCBR,Z,113,665,A,1,2,13,0
1574,HARRISTHEATER1,ORCBR,AA,101,679,A,1,3,1,0
1574,HARRISTHEATER1,ORCBR,AA,102,677,A,0,3,2,0
1574,HARRISTHEATER1,ORCBR,AA,103,675,A,0,3,3,0
1574,HARRISTHEATER1,ORCBR,AA,104,673,A,0,3,4,0
1574,HARRISTHEATER1,ORCBR,AA,105,671,A,0,3,5,0
1574,HARRISTHEATER1,ORCBR,AA,106,669,A,0,3,6,0
1574,HARRISTHEATER1,ORCBR,AA,107,667,A,0,3,7,0
1574,HARRISTHEATER1,ORCBR,AA,108,668,A,0,3,8,0
1574,HARRISTHEATER1,ORCBR,AA,109,670,A,0,3,9,0
1574,HARRISTHEATER1,ORCBR,AA,110,672,A,0,3,10,0
1574,HARRISTHEATER1,ORCBR,AA,111,674,A,0,3,11,0
1574,HARRISTHEATER1,ORCBR,AA,112,676,A,0,3,12,0
1574,HARRISTHEATER1,ORCBR,AA,113,678,A,0,3,13,0
1574,HARRISTHEATER1,ORCBR,AA,114,680,A,1,3,14,0
1574,HARRISTHEATER1,ORCBR,BB,101,693,A,1,4,1,0
1574,HARRISTHEATER1,ORCBR,BB,102,691,A,0,4,2,0
1574,HARRISTHEATER1,ORCBR,BB,103,689,A,0,4,3,0
1574,HARRISTHEATER1,ORCBR,BB,104,687,A,0,4,4,0
1574,HARRISTHEATER1,ORCBR,BB,105,685,A,0,4,5,0
1574,HARRISTHEATER1,ORCBR,BB,106,683,A,0,4,6,0
1574,HARRISTHEATER1,ORCBR,BB,107,681,A,0,4,7,0
1574,HARRISTHEATER1,ORCBR,BB,108,682,A,0,4,8,0
1574,HARRISTHEATER1,ORCBR,BB,109,684,A,0,4,9,0
1574,HARRISTHEATER1,ORCBR,BB,110,686,A,0,4,10,0
1574,HARRISTHEATER1,ORCBR,BB,111,688,A,0,4,11,0
1574,HARRISTHEATER1,ORCBR,BB,112,690,A,0,4,12,0
1574,HARRISTHEATER1,ORCBR,BB,113,692,A,1,4,13,0
1574,HARRISTHEATER1,ORCBR,CC,101,706,A,1,5,1,0
1574,HARRISTHEATER1,ORCBR,CC,102,704,A,0,5,2,0
1574,HARRISTHEATER1,ORCBR,CC,103,702,A,0,5,3,0
1574,HARRISTHEATER1,ORCBR,CC,104,700,A,0,5,4,0
1574,HARRISTHEATER1,ORCBR,CC,105,698,A,0,5,5,0
1574,HARRISTHEATER1,ORCBR,CC,106,696,A,0,5,6,0
1574,HARRISTHEATER1,ORCBR,CC,107,694,A,0,5,7,0
1574,HARRISTHEATER1,ORCBR,CC,108,695,A,0,5,8,0
1574,HARRISTHEATER1,ORCBR,CC,109,697,A,0,5,9,0
1574,HARRISTHEATER1,ORCBR,CC,110,699,A,0,5,10,0
1574,HARRISTHEATER1,ORCBR,CC,111,701,A,0,5,11,0
1574,HARRISTHEATER1,ORCBR,CC,112,703,A,0,5,12,0
1574,HARRISTHEATER1,ORCBR,CC,113,705,A,0,5,13,0
1574,HARRISTHEATER1,ORCBR,CC,114,707,A,1,5,14,0
1574,HARRISTHEATER1,ORCBR,DD,101,718,A,1,6,2,0
1574,HARRISTHEATER1,ORCBR,DD,102,716,A,0,6,3,0
1574,HARRISTHEATER1,ORCBR,DD,103,714,A,0,6,4,0
1574,HARRISTHEATER1,ORCBR,DD,104,712,A,0,6,5,0
1574,HARRISTHEATER1,ORCBR,DD,105,710,A,0,6,6,0
1574,HARRISTHEATER1,ORCBR,DD,106,708,A,0,6,7,0
1574,HARRISTHEATER1,ORCBR,DD,107,709,A,0,6,8,0
1574,HARRISTHEATER1,ORCBR,DD,108,711,A,0,6,9,0
1574,HARRISTHEATER1,ORCBR,DD,109,713,A,0,6,10,0
1574,HARRISTHEATER1,ORCBR,DD,110,715,A,0,6,11,0
1574,HARRISTHEATER1,ORCBR,DD,111,717,A,0,6,12,0
1574,HARRISTHEATER1,ORCBR,DD,112,719,A,1,6,13,0
1574,HARRISTHEATER1,ORCCL,Y,27,851,A,0,1,2,0
1574,HARRISTHEATER1,ORCCL,Y,25,850,A,0,1,3,0
1574,HARRISTHEATER1,ORCCL,Y,23,849,A,0,1,4,0
1574,HARRISTHEATER1,ORCCL,Y,21,848,A,0,1,5,0
1574,HARRISTHEATER1,ORCCL,Y,19,847,A,0,1,6,0
1574,HARRISTHEATER1,ORCCL,Y,17,846,A,0,1,7,0
1574,HARRISTHEATER1,ORCCL,Y,15,845,A,0,1,8,0
1574,HARRISTHEATER1,ORCCL,Y,13,844,A,0,1,9,0
1574,HARRISTHEATER1,ORCCL,Y,11,843,A,0,1,10,0
1574,HARRISTHEATER1,ORCCL,Y,9,842,A,0,1,11,0
1574,HARRISTHEATER1,ORCCL,Y,7,841,A,0,1,12,0
1574,HARRISTHEATER1,ORCCL,Y,5,840,A,0,1,13,0
1574,HARRISTHEATER1,ORCCL,Y,3,839,A,0,1,14,0
1574,HARRISTHEATER1,ORCCL,Y,1,838,A,1,1,15,0
1574,HARRISTHEATER1,ORCCL,Z,27,879,A,1,2,1,0
1574,HARRISTHEATER1,ORCCL,Z,25,878,A,0,2,2,0
1574,HARRISTHEATER1,ORCCL,Z,23,877,A,0,2,3,0
1574,HARRISTHEATER1,ORCCL,Z,21,876,A,0,2,4,0
1574,HARRISTHEATER1,ORCCL,Z,19,875,A,0,2,5,0
1574,HARRISTHEATER1,ORCCL,Z,17,874,A,0,2,6,0
1574,HARRISTHEATER1,ORCCL,Z,15,873,A,0,2,7,0
1574,HARRISTHEATER1,ORCCL,Z,13,872,A,0,2,8,0
1574,HARRISTHEATER1,ORCCL,Z,11,871,A,0,2,9,0
1574,HARRISTHEATER1,ORCCL,Z,9,870,A,0,2,10,0
1574,HARRISTHEATER1,ORCCL,Z,7,869,A,0,2,11,0
1574,HARRISTHEATER1,ORCCL,Z,5,868,A,0,2,12,0
1574,HARRISTHEATER1,ORCCL,Z,3,867,A,0,2,13,0
1574,HARRISTHEATER1,ORCCL,Z,1,866,A,1,2,14,0
1574,HARRISTHEATER1,ORCCL,AA,29,908,A,1,3,1,0
1574,HARRISTHEATER1,ORCCL,AA,27,907,A,0,3,2,0
1574,HARRISTHEATER1,ORCCL,AA,25,906,A,0,3,3,0
1574,HARRISTHEATER1,ORCCL,AA,23,905,A,0,3,4,0
1574,HARRISTHEATER1,ORCCL,AA,21,904,A,0,3,5,0
1574,HARRISTHEATER1,ORCCL,AA,19,903,A,0,3,6,0
1574,HARRISTHEATER1,ORCCL,AA,17,902,A,0,3,7,0
1574,HARRISTHEATER1,ORCCL,AA,15,901,A,0,3,8,0
1574,HARRISTHEATER1,ORCCL,AA,13,900,A,0,3,9,0
1574,HARRISTHEATER1,ORCCL,AA,11,899,A,0,3,10,0
1574,HARRISTHEATER1,ORCCL,AA,9,898,A,0,3,11,0
1574,HARRISTHEATER1,ORCCL,AA,7,897,A,0,3,12,0
1574,HARRISTHEATER1,ORCCL,AA,5,896,A,0,3,13,0
1574,HARRISTHEATER1,ORCCL,AA,3,895,A,0,3,14,0
1574,HARRISTHEATER1,ORCCL,AA,1,894,A,1,3,15,0
1574,HARRISTHEATER1,ORCCL,BB,29,938,A,1,4,1,0
1574,HARRISTHEATER1,ORCCL,BB,27,937,A,0,4,2,0
1574,HARRISTHEATER1,ORCCL,BB,25,936,A,0,4,3,0
1574,HARRISTHEATER1,ORCCL,BB,23,935,A,0,4,4,0
1574,HARRISTHEATER1,ORCCL,BB,21,934,A,0,4,5,0
1574,HARRISTHEATER1,ORCCL,BB,19,933,A,0,4,6,0
1574,HARRISTHEATER1,ORCCL,BB,17,932,A,0,4,7,0
1574,HARRISTHEATER1,ORCCL,BB,15,931,A,0,4,8,0
1574,HARRISTHEATER1,ORCCL,BB,13,930,A,0,4,9,0
1574,HARRISTHEATER1,ORCCL,BB,11,929,A,0,4,10,0
1574,HARRISTHEATER1,ORCCL,BB,9,928,A,0,4,11,0
1574,HARRISTHEATER1,ORCCL,BB,7,927,A,0,4,12,0
1574,HARRISTHEATER1,ORCCL,BB,5,926,A,0,4,13,0
1574,HARRISTHEATER1,ORCCL,BB,3,925,A,0,4,14,0
1574,HARRISTHEATER1,ORCCL,BB,1,924,A,1,4,15,0
1574,HARRISTHEATER1,ORCCL,CC,29,968,A,1,5,1,0
1574,HARRISTHEATER1,ORCCL,CC,27,967,A,0,5,2,0
1574,HARRISTHEATER1,ORCCL,CC,25,966,A,0,5,3,0
1574,HARRISTHEATER1,ORCCL,CC,23,965,A,0,5,4,0
1574,HARRISTHEATER1,ORCCL,CC,21,964,A,0,5,5,0
1574,HARRISTHEATER1,ORCCL,CC,19,963,A,0,5,6,0
1574,HARRISTHEATER1,ORCCL,CC,17,962,A,0,5,7,0
1574,HARRISTHEATER1,ORCCL,CC,15,961,A,0,5,8,0
1574,HARRISTHEATER1,ORCCL,CC,13,960,A,0,5,9,0
1574,HARRISTHEATER1,ORCCL,CC,11,959,A,0,5,10,0
1574,HARRISTHEATER1,ORCCL,CC,9,958,A,0,5,11,0
1574,HARRISTHEATER1,ORCCL,CC,7,957,A,0,5,12,0
1574,HARRISTHEATER1,ORCCL,CC,5,956,A,0,5,13,0
1574,HARRISTHEATER1,ORCCL,CC,3,955,A,0,5,14,0
1574,HARRISTHEATER1,ORCCL,CC,1,954,A,1,5,15,0
1574,HARRISTHEATER1,ORCCL,DD,27,997,A,1,6,1,0
1574,HARRISTHEATER1,ORCCL,DD,25,996,A,0,6,2,0
1574,HARRISTHEATER1,ORCCL,DD,23,995,A,0,6,3,0
1574,HARRISTHEATER1,ORCCL,DD,21,994,A,0,6,4,0
1574,HARRISTHEATER1,ORCCL,DD,19,993,A,0,6,5,0
1574,HARRISTHEATER1,ORCCL,DD,17,992,A,0,6,6,0
1574,HARRISTHEATER1,ORCCL,DD,15,991,A,0,6,7,0
1574,HARRISTHEATER1,ORCCL,DD,13,990,A,0,6,8,0
1574,HARRISTHEATER1,ORCCL,DD,11,989,A,0,6,9,0
1574,HARRISTHEATER1,ORCCL,DD,9,988,A,0,6,10,0
1574,HARRISTHEATER1,ORCCL,DD,7,987,A,0,6,11,0
1574,HARRISTHEATER1,ORCCL,DD,5,986,A,0,6,12,0
1574,HARRISTHEATER1,ORCCL,DD,3,985,A,0,6,13,0
1574,HARRISTHEATER1,ORCCL,DD,1,984,A,1,6,14,0
1574,HARRISTHEATER1,ORCCR,Y,2,852,A,1,1,1,0
1574,HARRISTHEATER1,ORCCR,Y,4,853,A,0,1,2,0
1574,HARRISTHEATER1,ORCCR,Y,6,854,A,0,1,3,0
1574,HARRISTHEATER1,ORCCR,Y,8,855,A,0,1,4,0
1574,HARRISTHEATER1,ORCCR,Y,10,856,A,0,1,5,0
1574,HARRISTHEATER1,ORCCR,Y,12,857,A,0,1,6,0
1574,HARRISTHEATER1,ORCCR,Y,14,858,A,0,1,7,0
1574,HARRISTHEATER1,ORCCR,Y,16,859,A,0,1,8,0
1574,HARRISTHEATER1,ORCCR,Y,18,860,A,0,1,9,0
1574,HARRISTHEATER1,ORCCR,Y,20,861,A,0,1,10,0
1574,HARRISTHEATER1,ORCCR,Y,22,862,A,0,1,11,0
1574,HARRISTHEATER1,ORCCR,Y,24,863,A,0,1,12,0
1574,HARRISTHEATER1,ORCCR,Y,26,864,A,0,1,13,0
1574,HARRISTHEATER1,ORCCR,Y,28,865,A,1,1,14,0
1574,HARRISTHEATER1,ORCCR,Z,2,880,A,1,2,1,0
1574,HARRISTHEATER1,ORCCR,Z,4,881,A,0,2,2,0
1574,HARRISTHEATER1,ORCCR,Z,6,882,A,0,2,3,0
1574,HARRISTHEATER1,ORCCR,Z,8,883,A,0,2,4,0
1574,HARRISTHEATER1,ORCCR,Z,10,884,A,0,2,5,0
1574,HARRISTHEATER1,ORCCR,Z,12,885,A,0,2,6,0
1574,HARRISTHEATER1,ORCCR,Z,14,886,A,0,2,7,0
1574,HARRISTHEATER1,ORCCR,Z,16,887,A,0,2,8,0
1574,HARRISTHEATER1,ORCCR,Z,18,888,A,0,2,9,0
1574,HARRISTHEATER1,ORCCR,Z,20,889,A,0,2,10,0
1574,HARRISTHEATER1,ORCCR,Z,22,890,A,0,2,11,0
1574,HARRISTHEATER1,ORCCR,Z,24,891,A,0,2,12,0
1574,HARRISTHEATER1,ORCCR,Z,26,892,A,0,2,13,0
1574,HARRISTHEATER1,ORCCR,Z,28,893,A,1,2,14,0
1574,HARRISTHEATER1,ORCCR,AA,2,909,A,1,3,1,0
1574,HARRISTHEATER1,ORCCR,AA,4,910,A,0,3,2,0
1574,HARRISTHEATER1,ORCCR,AA,6,911,A,0,3,3,0
1574,HARRISTHEATER1,ORCCR,AA,8,912,A,0,3,4,0
1574,HARRISTHEATER1,ORCCR,AA,10,913,A,0,3,5,0
1574,HARRISTHEATER1,ORCCR,AA,12,914,A,0,3,6,0
1574,HARRISTHEATER1,ORCCR,AA,14,915,A,0,3,7,0
1574,HARRISTHEATER1,ORCCR,AA,16,916,A,0,3,8,0
1574,HARRISTHEATER1,ORCCR,AA,18,917,A,0,3,9,0
1574,HARRISTHEATER1,ORCCR,AA,20,918,A,0,3,10,0
1574,HARRISTHEATER1,ORCCR,AA,22,919,A,0,3,11,0
1574,HARRISTHEATER1,ORCCR,AA,24,920,A,0,3,12,0
1574,HARRISTHEATER1,ORCCR,AA,26,921,A,0,3,13,0
1574,HARRISTHEATER1,ORCCR,AA,28,922,A,0,3,14,0
1574,HARRISTHEATER1,ORCCR,AA,30,923,A,1,3,15,0
1574,HARRISTHEATER1,ORCCR,BB,2,939,A,1,4,1,0
1574,HARRISTHEATER1,ORCCR,BB,4,940,A,0,4,2,0
1574,HARRISTHEATER1,ORCCR,BB,6,941,A,0,4,3,0
1574,HARRISTHEATER1,ORCCR,BB,8,942,A,0,4,4,0
1574,HARRISTHEATER1,ORCCR,BB,10,943,A,0,4,5,0
1574,HARRISTHEATER1,ORCCR,BB,12,944,A,0,4,6,0
1574,HARRISTHEATER1,ORCCR,BB,14,945,A,0,4,7,0
1574,HARRISTHEATER1,ORCCR,BB,16,946,A,0,4,8,0
1574,HARRISTHEATER1,ORCCR,BB,18,947,A,0,4,9,0
1574,HARRISTHEATER1,ORCCR,BB,20,948,A,0,4,10,0
1574,HARRISTHEATER1,ORCCR,BB,22,949,A,0,4,11,0
1574,HARRISTHEATER1,ORCCR,BB,24,950,A,0,4,12,0
1574,HARRISTHEATER1,ORCCR,BB,26,951,A,0,4,13,0
1574,HARRISTHEATER1,ORCCR,BB,28,952,A,0,4,14,0
1574,HARRISTHEATER1,ORCCR,BB,30,953,A,1,4,15,0
1574,HARRISTHEATER1,ORCCR,CC,2,969,A,1,5,1,0
1574,HARRISTHEATER1,ORCCR,CC,4,970,A,0,5,2,0
1574,HARRISTHEATER1,ORCCR,CC,6,971,A,0,5,3,0
1574,HARRISTHEATER1,ORCCR,CC,8,972,A,0,5,4,0
1574,HARRISTHEATER1,ORCCR,CC,10,973,A,0,5,5,0
1574,HARRISTHEATER1,ORCCR,CC,12,974,A,0,5,6,0
1574,HARRISTHEATER1,ORCCR,CC,14,975,A,0,5,7,0
1574,HARRISTHEATER1,ORCCR,CC,16,976,A,0,5,8,0
1574,HARRISTHEATER1,ORCCR,CC,18,977,A,0,5,9,0
1574,HARRISTHEATER1,ORCCR,CC,20,978,A,0,5,10,0
1574,HARRISTHEATER1,ORCCR,CC,22,979,A,0,5,11,0
1574,HARRISTHEATER1,ORCCR,CC,24,980,A,0,5,12,0
1574,HARRISTHEATER1,ORCCR,CC,26,981,A,0,5,13,0
1574,HARRISTHEATER1,ORCCR,CC,28,982,A,0,5,14,0
1574,HARRISTHEATER1,ORCCR,CC,30,983,A,1,5,15,0
1574,HARRISTHEATER1,ORCCR,DD,2,998,A,1,6,1,0
1574,HARRISTHEATER1,ORCCR,DD,4,999,A,0,6,2,0
1574,HARRISTHEATER1,ORCCR,DD,6,1000,A,0,6,3,0
1574,HARRISTHEATER1,ORCCR,DD,8,1001,A,0,6,4,0
1574,HARRISTHEATER1,ORCCR,DD,10,1002,A,0,6,5,0
1574,HARRISTHEATER1,ORCCR,DD,12,1003,A,0,6,6,0
1574,HARRISTHEATER1,ORCCR,DD,14,1004,A,0,6,7,0
1574,HARRISTHEATER1,ORCCR,DD,16,1005,A,0,6,8,0
1574,HARRISTHEATER1,ORCCR,DD,18,1006,A,0,6,9,0
1574,HARRISTHEATER1,ORCCR,DD,20,1007,A,0,6,10,0
1574,HARRISTHEATER1,ORCCR,DD,22,1008,A,0,6,11,0
1574,HARRISTHEATER1,ORCCR,DD,24,1009,A,0,6,12,0
1574,HARRISTHEATER1,ORCCR,DD,26,1010,A,0,6,13,0
1574,HARRISTHEATER1,ORCCR,DD,28,1011,A,0,6,14,0
1574,HARRISTHEATER1,ORCCR,W,101,270,A,1,16,256,0
1574,HARRISTHEATER1,ORCCR,W,102,268,A,0,16,257,0
1574,HARRISTHEATER1,ORCCR,W,103,266,A,0,16,258,0
1574,HARRISTHEATER1,ORCCR,W,104,264,A,0,16,259,0
