"OrderID","UserID","Status","date_created","user_created","date_changed","user_changed","OrderSubTotal","OrderTax","OrderTransactionFees","OrderShippingFees","DeliveryOption","OrderProcessingFee","OrderGenShippingFees","SinglePaymentInFull"
"102850","-1","300","2008-07-27 18:00:49.377000000","mudd","2008-07-27 18:00:49.377000000","mudd","12","0","0","0","1","0","0","1"
"102851","-1","300","2008-07-27 18:00:52.673000000","willa","2008-07-27 18:00:52.673000000","willa","16","0","0","0","1","0","0","1"
"102852","-1","300","2008-07-27 18:01:22.390000000","willa","2008-07-27 18:01:22.390000000","willa","8","0","0","0","1","0","0","1"
"102853","-1","300","2008-07-27 18:01:29.063000000","mudd","2008-07-27 18:01:29.063000000","mudd","16","0","0","0","1","0","0","1"
"102854","-1","300","2008-07-27 18:02:38.453000000","willa","2008-07-27 18:02:38.453000000","willa","0","0","0","0","1","0","0","1"
"102855","-1","300","2008-07-27 18:10:37.567000000","willa","2008-07-27 18:10:37.567000000","willa","8","0","0","0","1","0","0","1"
"102856","-1","300","2008-07-27 18:10:38.143000000","mudd","2008-07-27 18:10:38.143000000","mudd","16","0","0","0","1","0","0","1"
"102857","-1","300","2008-07-27 18:11:10.580000000","willa","2008-07-27 18:11:10.580000000","willa","16","0","0","0","1","0","0","1"
"102858","-1","300","2008-07-27 18:12:16.720000000","willa","2008-07-27 18:12:16.720000000","willa","8","0","0","0","1","0","0","1"
"102859","-1","300","2008-07-27 18:14:38.763000000","mudd","2008-07-27 18:14:38.763000000","mudd","12","0","0","0","1","0","0","1"
"102860","-1","300","2008-07-27 18:14:58.823000000","willa","2008-07-27 18:14:58.823000000","willa","16","0","0","0","1","0","0","1"
"102861","-1","300","2008-07-27 18:16:33.133000000","mudd","2008-07-27 18:16:33.133000000","mudd","16","0","0","0","1","0","0","1"
"102862","-1","300","2008-07-27 18:17:58.523000000","mudd","2008-07-27 18:17:58.523000000","mudd","24","0","0","0","1","0","0","1"
"102863","-1","300","2008-07-27 18:19:38.207000000","mudd","2008-07-27 18:19:38.207000000","mudd","24","0","0","0","1","0","0","1"
"102864","-1","300","2008-07-27 18:28:37.117000000","willa","2008-07-27 18:28:37.117000000","willa","16","0","0","0","1","0","0","1"
"102865","10420","300","2008-07-28 12:29:50.050000000","mudd","2008-07-28 12:29:50.050000000","mudd","95","0","0","0","2","0","0","1"
"102866","-1","300","2008-07-28 12:34:11.217000000","mudd","2008-07-28 12:34:11.217000000","mudd","60","0","0","0","1","0","0","1"
"102867","11219","300","2008-07-29 09:49:50.913000000","Webuser","2008-07-29 09:49:50.913000000","Webuser","60","0","0","0","2","0","0","1"
"102868","-1","300","2008-07-29 12:19:01.840000000","thomas","2008-07-29 12:19:01.840000000","thomas","60","0","0","0","1","0","0","1"
"102869","-1","300","2008-07-29 12:19:33.603000000","thomas","2008-07-29 12:19:33.603000000","thomas","60","0","0","0","1","0","0","1"
"102870","-1","300","2008-07-29 12:27:10.140000000","thomas","2008-07-29 12:27:10.140000000","thomas","60","0","0","0","1","0","0","1"
"102871","11220","300","2008-07-30 07:56:19.290000000","perry","2008-07-30 07:56:19.290000000","perry","20","0","0","0","2","0","0","1"
"102872","11221","300","2008-08-01 07:20:59.787000000","rourke","2008-08-01 07:20:59.787000000","rourke","245","0","0","0","2","0","0","1"
"102873","10025","300","2008-08-01 07:43:07.347000000","rourke","2008-08-01 07:43:07.347000000","rourke","35","0","0","0","2","0","0","1"
"102874","11222","300","2008-08-01 09:26:19.213000000","rourke","2008-08-01 09:26:19.213000000","rourke","70","0","0","0","2","0","0","1"
"102875","11223","300","2008-08-01 13:46:59.570000000","rourke","2008-08-01 13:46:59.570000000","rourke","105","0","0","0","2","0","0","1"
"102876","11224","300","2008-08-01 14:09:45.450000000","rourke","2008-08-01 14:09:45.450000000","rourke","55","0","0","0","2","0","0","1"
"102877","-1","300","2008-08-01 14:33:29.957000000","rourke","2008-08-01 14:33:29.957000000","rourke","55","0","0","0","1","0","0","1"
"102878","10259","300","2008-08-02 12:00:38.040000000","Webuser","2008-08-02 12:00:38.040000000","Webuser","35","0","0","0","2","0","0","1"
"102879","11225","300","2008-08-04 07:57:25.677000000","mudd","2008-08-04 07:57:25.677000000","mudd","175","0","0","0","2","0","0","1"
"102880","11226","300","2008-08-04 08:04:28.447000000","mudd","2008-08-04 08:04:28.447000000","mudd","210","0","0","0","2","0","0","1"
"102886","10199","300","2008-08-04 13:40:27.723000000","mudd","2008-08-04 13:40:27.723000000","mudd","70","0","0","0","2","0","0","1"
"102887","10199","300","2008-08-04 13:41:40.207000000","mudd","2008-08-04 13:41:40.207000000","mudd","70","0","0","0","2","0","0","1"
"102888","11228","300","2008-08-04 16:47:54.467000000","Webuser","2008-08-04 16:47:54.467000000","Webuser","60","0","0","0","2","0","0","1"
"102889","11229","300","2008-08-05 07:05:07.387000000","thomas","2008-08-05 07:05:07.387000000","thomas","210","0","0","0","2","0","0","1"
"102890","-1","300","2008-08-05 07:14:28.013000000","thomas","2008-08-05 07:14:28.013000000","thomas","60","0","0","0","1","0","0","1"
"102891","11230","300","2008-08-05 08:46:08.480000000","thomas","2008-08-05 08:46:08.480000000","thomas","105","0","0","0","2","0","0","1"
"102892","11231","300","2008-08-05 09:20:59.820000000","thomas","2008-08-05 09:20:59.820000000","thomas","35","0","0","0","2","0","0","1"
"102893","11232","300","2008-08-05 11:21:20.417000000","thomas","2008-08-05 11:21:20.417000000","thomas","105","0","0","0","2","0","0","1"
"102894","10890","300","2008-08-06 07:12:47.060000000","toigo","2008-08-06 07:12:47.060000000","toigo","70","0","0","0","2","0","0","1"
"102895","11233","300","2008-08-06 07:33:19.357000000","Webuser","2008-08-06 07:33:19.357000000","Webuser","70","0","0","0","2","0","0","1"
"102896","10253","300","2008-08-06 08:01:01.157000000","toigo","2008-08-06 08:01:01.157000000","toigo","70","0","0","0","2","0","0","1"
"102897","11234","300","2008-08-06 16:33:42.743000000","Webuser","2008-08-06 16:33:42.743000000","Webuser","10","0","0","0","2","0","0","1"
"102898","11237","300","2008-08-07 07:33:50.870000000","Webuser","2008-08-07 07:33:50.870000000","Webuser","140","0","0","0","2","0","0","1"
"102899","11238","300","2008-08-07 10:05:24.713000000","willa","2008-08-07 10:05:24.713000000","willa","12","0","0","0","2","0","0","1"
"102900","11239","300","2008-08-07 12:09:57.820000000","willa","2008-08-07 12:09:57.820000000","willa","140","0","0","0","2","0","0","1"
"102901","10374","300","2008-08-07 13:34:04.020000000","Webuser","2008-08-07 13:34:04.020000000","Webuser","280","0","0","0","2","0","0","1"
"102902","-1","300","2008-08-08 07:33:01.010000000","toigo","2008-08-08 07:33:01.010000000","toigo","20","0","0","0","1","0","0","1"
"102905","11240","300","2008-08-08 08:57:18.710000000","toigo","2008-08-08 08:57:18.710000000","toigo","35","0","0","0","2","0","0","1"
"102906","-1","300","2008-08-08 09:16:38.490000000","toigo","2008-08-08 09:16:38.490000000","toigo","60","0","0","0","1","0","0","1"
"102907","-1","300","2008-08-08 09:17:30.023000000","toigo","2008-08-08 09:17:30.023000000","toigo","60","0","0","0","1","0","0","1"
"102908","11241","500","2008-08-08 09:48:20.347000000","toigo","2008-08-08 11:56:44.433000000","salisbury","60","0","0","0","2","0","0","1"
"102909","-1","500","2008-08-08 09:48:41.767000000","toigo","2008-08-08 11:57:58.073000000","salisbury","60","0","0","0","1","0","0","1"
"102910","11241","300","2008-08-08 09:52:41.713000000","toigo","2008-08-08 09:52:41.713000000","toigo","140","0","0","0","2","0","0","1"
"102911","11241","300","2008-08-08 10:03:18.173000000","toigo","2008-08-08 10:03:18.173000000","toigo","70","0","0","0","2","0","0","1"
"102912","11242","300","2008-08-08 11:27:18.887000000","toigo","2008-08-08 11:27:18.887000000","toigo","10","0","0","0","2","0","0","1"
"102913","10947","300","2008-08-08 11:54:20.487000000","toigo","2008-08-08 11:54:20.487000000","toigo","20","0","0","0","2","0","0","1"
"102914","11243","300","2008-08-08 13:09:18.683000000","toigo","2008-08-08 13:09:18.683000000","toigo","35","0","0","0","2","0","0","1"
"102915","11243","300","2008-08-08 13:10:03.930000000","toigo","2008-08-08 13:10:03.930000000","toigo","35","0","0","0","2","0","0","1"
"102916","11244","300","2008-08-11 11:35:15.110000000","mudd","2008-08-11 11:35:15.110000000","mudd","70","0","0","0","2","0","0","1"
"102917","11245","300","2008-08-11 11:56:40.093000000","mudd","2008-08-11 11:56:40.093000000","mudd","55","0","0","0","2","0","0","1"
"102918","11246","300","2008-08-11 14:14:49.883000000","Webuser","2008-08-11 14:14:49.883000000","Webuser","55","0","0","0","2","0","0","1"
"102919","-1","300","2008-08-11 15:03:57.120000000","mudd","2008-08-11 15:03:57.120000000","mudd","55","0","0","0","1","0","0","1"
"102920","-1","300","2008-08-11 15:28:38.460000000","mudd","2008-08-11 15:28:38.460000000","mudd","55","0","0","0","1","0","0","1"
"102921","10619","300","2008-08-12 07:07:38.347000000","thomas","2008-08-12 07:07:38.347000000","thomas","35","0","0","0","2","0","0","1"
"102922","10619","300","2008-08-12 07:09:21.873000000","thomas","2008-08-12 07:09:21.873000000","thomas","140","0","0","0","2","0","0","1"
"102923","11248","300","2008-08-12 12:54:38.967000000","thomas","2008-08-12 12:54:38.967000000","thomas","140","0","0","0","2","0","0","1"
"102924","11249","300","2008-08-13 08:36:55.187000000","toigo","2008-08-13 08:36:55.187000000","toigo","70","0","0","0","2","0","0","1"
"102926","10375","300","2008-08-13 09:13:40.327000000","Webuser","2008-08-13 09:13:40.327000000","Webuser","70","0","0","0","2","0","0","1"
"102927","11250","300","2008-08-13 10:54:47.250000000","toigo","2008-08-13 10:54:47.250000000","toigo","35","0","0","0","2","0","0","1"
"102928","10060","300","2008-08-13 12:58:39.827000000","toigo","2008-08-13 12:58:39.827000000","toigo","55","0","0","0","2","0","0","1"
"102929","-1","300","2008-08-13 12:59:03.780000000","toigo","2008-08-13 12:59:03.780000000","toigo","55","0","0","0","1","0","0","1"
"102930","11251","300","2008-08-14 07:30:49.310000000","Webuser","2008-08-14 07:30:49.310000000","Webuser","55","0","0","0","2","0","0","1"
"102931","11252","300","2008-08-14 08:40:39.047000000","mudd","2008-08-14 08:40:39.047000000","mudd","30","0","0","0","2","0","0","1"
"102932","11253","300","2008-08-14 09:15:58.367000000","mudd","2008-08-14 09:15:58.367000000","mudd","60","0","0","0","2","0","0","1"
"102933","11254","300","2008-08-14 09:29:56.360000000","mudd","2008-08-14 09:29:56.360000000","mudd","35","0","0","0","2","0","0","1"
"102934","11254","300","2008-08-14 09:32:02.547000000","mudd","2008-08-14 09:32:02.547000000","mudd","35","0","0","0","2","0","0","1"
"102935","10986","300","2008-08-14 10:02:02.780000000","mudd","2008-08-14 10:02:02.780000000","mudd","10","0","0","0","2","0","0","1"
"102936","10541","300","2008-08-14 11:31:44.220000000","mudd","2008-08-14 11:31:44.220000000","mudd","30","0","0","0","2","0","0","1"
"102937","11255","300","2008-08-14 11:53:24.593000000","mudd","2008-08-14 11:53:24.593000000","mudd","95","0","0","0","2","0","0","1"
"102938","-1","300","2008-08-14 12:11:40.483000000","mudd","2008-08-14 12:11:40.483000000","mudd","60","0","0","0","1","0","0","1"
"102939","10204","300","2008-08-14 12:42:17.787000000","mudd","2008-08-14 12:42:17.787000000","mudd","10","0","0","0","2","0","0","1"
"102940","-1","300","2008-08-14 12:47:29.480000000","mudd","2008-08-14 12:47:29.480000000","mudd","60","0","0","0","1","0","0","1"
"102941","11256","300","2008-08-15 08:13:35.640000000","mudd","2008-08-15 08:13:35.640000000","mudd","20","0","0","0","2","0","0","1"
"102942","-1","300","2008-08-15 15:16:44.647000000","mudd","2008-08-15 15:16:44.647000000","mudd","55","0","0","0","1","0","0","1"
"102943","11257","300","2008-08-17 15:49:59.027000000","Webuser","2008-08-17 15:49:59.027000000","Webuser","35","0","0","0","2","0","0","1"
"102944","10949","300","2008-08-17 17:31:52.470000000","Webuser","2008-08-17 17:31:52.470000000","Webuser","55","0","0","0","1","0","0","1"
"102945","-1","300","2008-08-18 06:32:30.250000000","mudd","2008-08-18 06:32:30.250000000","mudd","55","0","0","0","1","0","0","1"
"102946","10041","300","2008-08-18 09:21:32.037000000","mudd","2008-08-18 09:21:32.037000000","mudd","55","0","0","0","1","0","0","1"
"102947","-1","300","2008-08-18 09:23:18.160000000","mudd","2008-08-18 09:23:18.160000000","mudd","55","0","0","0","1","0","0","1"
"102948","10511","300","2008-08-18 10:42:03.757000000","Webuser","2008-08-18 10:42:03.757000000","Webuser","40","0","0","0","2","0","0","1"
"102949","10658","300","2008-08-18 12:11:01.743000000","mudd","2008-08-18 12:11:01.743000000","mudd","24","0","0","0","2","0","0","1"
"102950","11258","300","2008-08-19 07:38:57.570000000","toigo","2008-08-19 07:38:57.570000000","toigo","55","0","0","0","1","0","0","1"
"102951","-1","300","2008-08-19 07:39:24.290000000","toigo","2008-08-19 07:39:24.290000000","toigo","55","0","0","0","1","0","0","1"
"102952","11259","300","2008-08-19 10:18:16.717000000","toigo","2008-08-19 10:18:16.717000000","toigo","35","0","0","0","1","0","0","1"
"102953","-1","300","2008-08-19 11:11:57.027000000","toigo","2008-08-19 11:11:57.027000000","toigo","30","0","0","0","1","0","0","1"
"102954","11261","300","2008-08-20 09:52:43.287000000","perry","2008-08-20 09:52:43.287000000","perry","10","0","0","0","2","0","0","1"
"102955","11262","300","2008-08-20 10:11:57.130000000","perry","2008-08-20 10:11:57.130000000","perry","30","0","0","0","1","0","0","1"
"102956","11263","300","2008-08-20 13:27:37.827000000","perry","2008-08-20 13:27:37.827000000","perry","60","0","0","0","1","0","0","1"
"102957","-1","300","2008-08-20 13:33:16.460000000","perry","2008-08-20 13:33:16.460000000","perry","35","0","0","0","1","0","0","1"
"102958","11036","300","2008-08-21 07:08:10.823000000","thomas","2008-08-21 07:08:10.823000000","thomas","24","0","0","0","2","0","0","1"
"102959","-1","300","2008-08-21 08:22:52.453000000","willa","2008-08-21 08:22:52.453000000","willa","20","0","0","0","1","0","0","1"
"102960","11264","300","2008-08-21 09:23:20.410000000","thomas","2008-08-21 09:23:20.410000000","thomas","140","0","0","0","2","0","0","1"
"102961","11265","300","2008-08-21 10:48:13.997000000","thomas","2008-08-21 10:48:13.997000000","thomas","60","0","0","0","1","0","0","1"
"102962","-1","300","2008-08-21 10:51:50.240000000","thomas","2008-08-21 10:51:50.240000000","thomas","60","0","0","0","1","0","0","1"
"102963","11266","300","2008-08-21 11:39:39.590000000","thomas","2008-08-21 11:39:39.590000000","thomas","60","0","0","0","1","0","0","1"
"102964","-1","300","2008-08-21 11:58:07.130000000","thomas","2008-08-21 11:58:07.130000000","thomas","60","0","0","0","1","0","0","1"
"102965","10060","300","2008-08-22 09:04:18.273000000","toigo","2008-08-22 09:09:43.157000000","thorpe","110","0","0","0","1","0","0","1"
"102966","-1","300","2008-08-22 09:04:43.397000000","toigo","2008-08-22 09:04:43.397000000","toigo","55","0","0","0","1","0","0","1"
"102967","10596","300","2008-08-22 10:49:27.173000000","toigo","2008-08-22 10:49:27.173000000","toigo","10","0","0","0","2","0","0","1"
"102968","11267","300","2008-08-22 11:06:52.553000000","toigo","2008-08-22 11:06:52.553000000","toigo","24","0","0","0","2","0","0","1"
"102969","-1","300","2008-08-22 13:06:24.963000000","toigo","2008-08-22 13:06:24.963000000","toigo","60","0","0","0","1","0","0","1"
"102970","-1","300","2008-08-22 13:08:01.617000000","toigo","2008-08-22 13:08:01.617000000","toigo","60","0","0","0","1","0","0","1"
"102972","11072","300","2008-08-22 14:01:14.100000000","toigo","2008-08-22 14:01:14.100000000","toigo","10","0","0","0","2","0","0","1"
"102973","10250","300","2008-08-25 09:42:47.803000000","mudd","2008-08-25 09:42:47.803000000","mudd","20","0","0","0","2","0","0","1"
"102974","10601","300","2008-08-25 11:40:31.483000000","mudd","2008-08-25 11:40:31.483000000","mudd","12","0","0","0","2","0","0","1"
"102975","10366","300","2008-08-26 11:12:07.813000000","Webuser","2008-08-26 11:12:07.813000000","Webuser","24","0","0","0","2","0","0","1"
"102976","11268","300","2008-08-27 00:44:21.980000000","Webuser","2008-08-27 00:44:21.980000000","Webuser","10","0","0","0","2","0","0","1"
"102977","11269","300","2008-08-27 08:13:54.237000000","toigo","2008-08-27 08:13:54.237000000","toigo","70","0","0","0","2","0","0","1"
"102978","10098","300","2008-08-28 15:23:40.590000000","Webuser","2008-08-28 15:23:40.590000000","Webuser","35","0","0","0","2","0","0","1"
"102979","11270","300","2008-09-02 13:26:15.503000000","thomas","2008-09-02 13:26:15.503000000","thomas","12","0","0","0","2","0","0","1"
"102980","-1","300","2008-09-03 09:42:45.783000000","toigo","2008-09-03 09:42:45.783000000","toigo","10","0","0","0","1","0","0","1"
"102981","10025","500","2008-09-04 07:28:55.803000000","rourke","2008-09-04 09:51:49.327000000","thorpe","48","0","0","0","2","0","0","1"
"102982","11271","300","2008-09-04 09:38:04.033000000","rourke","2008-09-04 09:38:04.033000000","rourke","20","0","0","0","2","0","0","1"
"102983","10025","300","2008-09-04 09:51:49.403000000","thorpe","2008-09-04 09:51:49.403000000","thorpe","48","0","0","0","2","0","0","0"
"102984","-1","300","2008-09-04 10:09:55.843000000","thorpe","2008-09-04 10:09:55.843000000","thorpe","108","0","0","0","1","0","0","1"
"102985","-1","300","2008-09-04 10:14:39.027000000","thorpe","2008-09-04 10:14:39.027000000","thorpe","108","0","0","0","1","0","0","1"
"102986","-1","300","2008-09-04 10:17:28.443000000","thorpe","2008-09-04 10:17:28.443000000","thorpe","108","0","0","0","1","0","0","1"
"102987","-1","300","2008-09-04 10:20:39.953000000","thorpe","2008-09-04 10:20:39.953000000","thorpe","108","0","0","0","1","0","0","1"
"102988","-1","300","2008-09-04 10:23:03.777000000","thorpe","2008-09-04 10:23:03.777000000","thorpe","108","0","0","0","1","0","0","1"
"102989","-1","300","2008-09-04 10:25:41.760000000","thorpe","2008-09-04 10:25:41.760000000","thorpe","108","0","0","0","1","0","0","1"
"102990","11272","500","2008-09-04 11:34:56.887000000","Webuser","2008-09-12 09:19:13.177000000","thorpe","20","0","0","0","2","0","0","1"
"102991","11072","300","2008-09-05 06:59:26.257000000","Webuser","2008-09-05 06:59:26.257000000","Webuser","12","0","0","0","2","0","0","1"
"102992","11273","300","2008-09-05 07:27:26.103000000","thomas","2008-09-05 07:27:26.103000000","thomas","105","0","0","0","2","0","0","1"
"102993","10143","300","2008-09-05 08:42:28.630000000","thomas","2008-09-05 08:42:28.630000000","thomas","20","0","0","0","2","0","0","1"
"102994","10143","300","2008-09-05 08:44:51.580000000","thomas","2008-09-05 08:44:51.580000000","thomas","20","0","0","0","2","0","0","1"
"102995","11274","300","2008-09-05 11:09:19.183000000","thomas","2008-09-05 11:09:19.183000000","thomas","50","0","0","0","2","0","0","1"
"102996","11275","300","2008-09-05 11:55:56.050000000","Webuser","2008-09-05 11:55:56.050000000","Webuser","10","0","0","0","2","0","0","1"
"102997","-1","300","2008-09-05 15:56:28.850000000","mudd","2008-09-05 15:56:28.850000000","mudd","14","0","0","0","1","0","0","1"
"102998","-1","300","2008-09-05 16:01:59.437000000","mudd","2008-09-05 16:01:59.437000000","mudd","14","0","0","0","1","0","0","1"
"102999","-1","300","2008-09-05 16:13:26.123000000","mudd","2008-09-05 16:13:26.123000000","mudd","7","0","0","0","1","0","0","1"
"103000","-1","300","2008-09-05 16:15:41.370000000","mudd","2008-09-05 16:15:41.370000000","mudd","14","0","0","0","1","0","0","1"
"103001","-1","300","2008-09-05 16:18:40.897000000","mudd","2008-09-05 16:18:40.897000000","mudd","14","0","0","0","1","0","0","1"
"103002","-1","300","2008-09-05 16:21:48.030000000","mudd","2008-09-05 16:21:48.030000000","mudd","14","0","0","0","1","0","0","1"
"103003","-1","300","2008-09-05 16:22:55.607000000","mudd","2008-09-05 16:22:55.607000000","mudd","7","0","0","0","1","0","0","1"
"103004","-1","300","2008-09-05 16:23:52.870000000","mudd","2008-09-05 16:23:52.870000000","mudd","14","0","0","0","1","0","0","1"
"103005","-1","300","2008-09-05 16:31:29.830000000","mudd","2008-09-05 16:31:29.830000000","mudd","14","0","0","0","1","0","0","1"
"103006","-1","300","2008-09-05 16:35:43.087000000","mudd","2008-09-05 16:35:43.087000000","mudd","14","0","0","0","1","0","0","1"
"103007","-1","300","2008-09-05 16:37:13.633000000","mudd","2008-09-05 16:37:13.633000000","mudd","14","0","0","0","1","0","0","1"
"103008","-1","300","2008-09-05 16:39:37.113000000","mudd","2008-09-05 16:39:37.113000000","mudd","7","0","0","0","1","0","0","1"
"103009","-1","300","2008-09-05 16:40:33.377000000","mudd","2008-09-05 16:40:33.377000000","mudd","7","0","0","0","1","0","0","1"
"103010","-1","300","2008-09-05 16:41:21.877000000","mudd","2008-09-05 16:41:21.877000000","mudd","7","0","0","0","1","0","0","1"
"103011","-1","300","2008-09-05 16:42:16.750000000","mudd","2008-09-05 16:42:16.750000000","mudd","7","0","0","0","1","0","0","1"
"103012","-1","300","2008-09-05 16:44:27.997000000","mudd","2008-09-05 16:44:27.997000000","mudd","14","0","0","0","1","0","0","1"
"103013","11276","300","2008-09-05 16:46:18.620000000","Webuser","2008-09-05 16:46:18.620000000","Webuser","20","0","0","0","2","0","0","1"
"103014","-1","300","2008-09-05 16:51:20.580000000","mudd","2008-09-05 16:51:20.580000000","mudd","14","0","0","0","1","0","0","1"
"103015","-1","300","2008-09-05 16:52:09.423000000","mudd","2008-09-05 16:52:09.423000000","mudd","7","0","0","0","1","0","0","1"
"103016","-1","300","2008-09-05 16:52:50.547000000","mudd","2008-09-05 16:52:50.547000000","mudd","7","0","0","0","1","0","0","1"
"103017","-1","300","2008-09-05 16:53:24.390000000","mudd","2008-09-05 16:53:24.390000000","mudd","7","0","0","0","1","0","0","1"
"103018","-1","300","2008-09-05 16:53:45.793000000","mudd","2008-09-05 16:53:45.793000000","mudd","7","0","0","0","1","0","0","1"
"103019","-1","300","2008-09-05 16:54:35.120000000","mudd","2008-09-05 16:54:35.120000000","mudd","7","0","0","0","1","0","0","1"
"103020","-1","300","2008-09-05 16:55:10.997000000","mudd","2008-09-05 16:55:10.997000000","mudd","7","0","0","0","1","0","0","1"
"103021","-1","300","2008-09-05 16:55:51.243000000","mudd","2008-09-05 16:55:51.243000000","mudd","7","0","0","0","1","0","0","1"
"103022","-1","300","2008-09-05 16:56:33.023000000","mudd","2008-09-05 16:56:33.023000000","mudd","7","0","0","0","1","0","0","1"
"103023","-1","300","2008-09-05 16:56:57.117000000","mudd","2008-09-05 16:56:57.117000000","mudd","7","0","0","0","1","0","0","1"
"103024","-1","300","2008-09-05 16:58:19.663000000","mudd","2008-09-05 16:58:19.663000000","mudd","21","0","0","0","1","0","0","1"
"103025","-1","300","2008-09-05 16:59:13.880000000","mudd","2008-09-05 16:59:13.880000000","mudd","21","0","0","0","1","0","0","1"
"103026","-1","300","2008-09-05 16:59:59.940000000","mudd","2008-09-05 16:59:59.940000000","mudd","7","0","0","0","1","0","0","1"
"103027","-1","300","2008-09-05 17:00:23.080000000","mudd","2008-09-05 17:00:23.080000000","mudd","14","0","0","0","1","0","0","1"
"103028","-1","300","2008-09-06 09:52:40.997000000","toigo","2008-09-06 09:52:40.997000000","toigo","40","0","0","0","1","0","0","1"
"103029","11277","300","2008-09-08 08:54:25.943000000","Webuser","2008-09-08 08:54:25.943000000","Webuser","24","0","0","0","2","0","0","1"
"103030","-1","300","2008-09-09 07:28:03.513000000","toigo","2008-09-09 07:28:03.513000000","toigo","20","0","0","0","1","0","0","1"
"103031","11279","300","2008-09-09 10:57:19.650000000","toigo","2008-09-09 10:57:19.650000000","toigo","48","0","0","0","2","0","0","1"
"103032","11280","300","2008-09-10 08:28:30.870000000","Webuser","2008-09-10 08:28:30.870000000","Webuser","24","0","0","0","2","0","0","1"
"103033","11281","300","2008-09-10 08:55:24.203000000","Webuser","2008-09-10 08:55:24.203000000","Webuser","24","0","0","0","2","0","0","1"
"103034","11282","300","2008-09-10 10:45:55.300000000","mudd","2008-09-10 10:45:55.300000000","mudd","10","0","0","0","2","0","0","1"
"103035","10308","300","2008-09-10 10:51:49.040000000","mudd","2008-09-10 10:51:49.040000000","mudd","10","0","0","0","2","0","0","1"
"103036","11283","300","2008-09-10 13:25:31.970000000","thorpe","2008-09-10 13:25:31.970000000","thorpe","20","0","0","0","2","0","0","1"
"103037","10577","500","2008-09-10 13:36:53.780000000","thorpe","2008-09-10 13:56:15.300000000","thorpe","64","0","0","0","2","0","0","1"
"103038","11186","300","2008-09-10 13:43:49.350000000","thorpe","2008-09-10 13:43:49.350000000","thorpe","10","0","0","0","2","0","0","1"
"103039","10577","300","2008-09-10 14:00:03.903000000","thorpe","2008-09-10 14:00:03.903000000","thorpe","60","0","0","0","2","0","0","1"
"103040","10657","300","2008-09-11 08:39:44.147000000","thomas","2008-09-11 08:39:44.147000000","thomas","10","0","0","0","2","0","0","1"
"103041","11084","300","2008-09-11 08:44:04.437000000","thomas","2008-09-11 08:44:04.437000000","thomas","20","0","0","0","2","0","0","1"
"103042","11162","300","2008-09-11 09:06:22.327000000","thomas","2008-09-11 09:06:22.327000000","thomas","20","0","0","0","2","0","0","1"
"103043","11284","300","2008-09-11 10:17:12.077000000","thomas","2008-09-11 10:17:12.077000000","thomas","20","0","0","0","2","0","0","1"
"103044","11285","300","2008-09-11 12:24:14.630000000","thomas","2008-09-11 12:24:14.630000000","thomas","20","0","0","0","2","0","0","1"
"103045","10582","300","2008-09-11 21:25:35.110000000","Webuser","2008-09-11 21:25:35.110000000","Webuser","20","0","0","0","2","0","0","1"
"103046","10582","300","2008-09-11 21:35:02.970000000","Webuser","2008-09-11 21:35:02.970000000","Webuser","20","0","0","0","1","0","0","1"
"103047","-1","300","2008-09-12 08:03:54.680000000","toigo","2008-09-12 08:03:54.680000000","toigo","20","0","0","0","1","0","0","1"
"103048","11286","300","2008-09-12 08:27:18.443000000","Webuser","2008-09-12 08:27:18.443000000","Webuser","24","0","0","0","1","0","0","1"
"103049","11272","300","2008-09-12 08:45:26.727000000","toigo","2008-09-12 08:45:26.727000000","toigo","24","0","0","0","2","0","0","1"
"103050","10674","500","2008-09-12 09:28:10.240000000","toigo","2008-09-15 10:30:05.153000000","thorpe","84","0","0","0","2","0","0","1"
"103051","11287","300","2008-09-12 12:43:25.543000000","toigo","2008-09-12 12:43:25.543000000","toigo","48","0","0","0","2","0","0","1"
"103052","11288","300","2008-09-12 13:35:37.433000000","toigo","2008-09-12 13:35:37.433000000","toigo","20","0","0","0","2","0","0","1"
"103053","11277","300","2008-09-13 13:29:56.397000000","Webuser","2008-09-13 13:29:56.397000000","Webuser","12","0","0","0","2","0","0","1"
"103054","10582","300","2008-09-13 16:47:14.903000000","Webuser","2008-09-13 16:47:14.903000000","Webuser","10","0","0","0","2","0","0","1"
"103055","11289","300","2008-09-14 12:40:42.860000000","Webuser","2008-09-14 12:40:42.860000000","Webuser","36","0","0","0","2","0","0","1"
"103056","11290","300","2008-09-15 07:19:26.107000000","mudd","2008-09-15 07:19:26.107000000","mudd","48","0","0","0","2","0","0","1"
"103057","11291","300","2008-09-15 07:52:56.950000000","Webuser","2008-09-15 07:52:56.950000000","Webuser","24","0","0","0","1","0","0","1"
"103058","10439","300","2008-09-15 08:23:39.690000000","mudd","2008-09-15 08:23:39.690000000","mudd","40","0","0","0","2","0","0","1"
"103059","11035","300","2008-09-15 09:33:34.083000000","mudd","2008-09-15 09:33:34.083000000","mudd","20","0","0","0","2","0","0","1"
"103060","10674","300","2008-09-15 10:24:52.990000000","mudd","2008-09-15 10:24:52.990000000","mudd","10","0","0","0","2","0","0","1"
"103061","10674","300","2008-09-15 10:38:33.343000000","mudd","2008-09-15 10:38:33.343000000","mudd","70","0","0","0","2","0","0","1"
